:START_ID(Disease)	:END_ID(Gene)
DOID:263	316
DOID:219	3248
DOID:219	5997
DOID:0050156	664
DOID:11612	144608
DOID:14227	55466
DOID:635	5921
DOID:1612	5627
DOID:14330	100287932
DOID:332	79842
DOID:13223	3300
DOID:13223	1687
DOID:7693	23266
DOID:635	23527
DOID:986	5507
DOID:13223	3782
DOID:2394	5037
DOID:8577	1376
DOID:418	55734
DOID:986	9510
DOID:418	79140
DOID:14227	984
DOID:1324	83890
DOID:13223	56994
DOID:0050156	5464
DOID:8577	171425
DOID:3083	7568
DOID:3083	51659
DOID:8893	5494
DOID:635	4249
DOID:7693	2307
DOID:986	7965
DOID:14227	10665
DOID:1324	6607
DOID:13223	183
DOID:13223	3212
DOID:7148	10949
DOID:7693	112942
DOID:986	29099
DOID:0050742	2272
DOID:0050741	54726
DOID:0050742	645745
DOID:8778	288
DOID:1909	4886
DOID:219	10602
DOID:7148	51307
DOID:635	178
DOID:986	84705
DOID:263	144193
DOID:14330	8766
DOID:7148	8874
DOID:1909	360
DOID:7147	913
DOID:0050156	2035
DOID:9206	9550
DOID:0050156	79762
DOID:418	10632
DOID:418	1613
DOID:5419	282618
DOID:10652	10576
DOID:8577	55081
DOID:9008	476
DOID:7147	23061
DOID:7693	10947
DOID:2531	10327
DOID:263	10565
DOID:7693	256309
DOID:14330	51143
DOID:14330	55353
DOID:418	26207
DOID:332	25893
DOID:263	57685
DOID:1909	27185
DOID:12365	27250
DOID:332	94059
DOID:2986	4791
DOID:14330	81689
DOID:418	5885
DOID:219	65018
DOID:3393	83694
DOID:1793	84465
DOID:1324	200845
DOID:13223	79618
DOID:13223	5922
DOID:2394	728492
DOID:2394	84140
DOID:7148	8662
DOID:5419	161247
DOID:1793	83552
DOID:418	3275
DOID:0050156	64750
DOID:11612	3651
DOID:824	26960
DOID:3083	727897
DOID:7693	255783
DOID:263	1409
DOID:14330	5700
DOID:12365	344561
DOID:9008	64398
DOID:11612	51123
DOID:2986	81558
DOID:0050156	25904
DOID:263	51161
DOID:9008	4357
DOID:219	5742
DOID:1909	51696
DOID:12365	3275
DOID:8778	79841
DOID:219	11212
DOID:12365	219875
DOID:9206	63874
DOID:1793	783
DOID:7148	7704
DOID:332	273
DOID:0050742	55600
DOID:219	2139
DOID:12365	1117
DOID:1909	84068
DOID:12365	376497
DOID:0050741	7549
DOID:8577	26022
DOID:8778	3199
DOID:1324	4065
DOID:418	8721
DOID:7693	79875
DOID:986	4670
DOID:219	5595
DOID:14227	10881
DOID:8778	27335
DOID:0050742	3176
DOID:418	2067
DOID:2986	5732
DOID:8893	26064
DOID:219	23673
DOID:2394	55634
DOID:0050741	7059
DOID:2531	9306
DOID:986	23135
DOID:332	157777
DOID:9206	79781
DOID:635	6228
DOID:332	9980
DOID:3083	222663
DOID:7148	9984
DOID:3083	140870
DOID:14330	23168
DOID:14330	11127
DOID:8778	55837
DOID:14227	132141
DOID:5419	4729
DOID:219	64762
DOID:635	6691
DOID:8778	3094
DOID:1909	2625
DOID:2531	50810
DOID:11612	10197
DOID:0050156	26061
DOID:0050156	91574
DOID:2394	3444
DOID:263	10157
DOID:7693	84167
DOID:2531	57144
DOID:2531	7441
DOID:2394	10075
DOID:9008	1523
DOID:5419	80349
DOID:418	2542
DOID:7148	201501
DOID:418	5051
DOID:263	284
DOID:3083	283208
DOID:635	6879
DOID:12365	112487
DOID:418	6191
DOID:2986	57018
DOID:14227	5036
DOID:12365	2272
DOID:263	66002
DOID:11612	54936
DOID:8893	653464
DOID:10652	10059
DOID:332	64428
DOID:14330	5824
DOID:8778	5094
DOID:7693	7306
DOID:3083	1387
DOID:1686	221692
DOID:635	6146
DOID:1612	51076
DOID:2531	126069
DOID:8778	23350
DOID:0050742	93082
DOID:7148	6046
DOID:635	3707
DOID:8778	128061
DOID:263	9870
DOID:14330	6636
DOID:0050156	10207
DOID:1793	55437
DOID:7148	7919
DOID:9008	23135
DOID:635	23353
DOID:824	23469
DOID:418	151903
DOID:1324	55205
DOID:11612	23192
DOID:418	23185
DOID:5419	4277
DOID:0050742	53832
DOID:14330	10096
DOID:9206	11047
DOID:8778	5217
DOID:1612	8611
DOID:3083	43
DOID:3083	80206
DOID:986	27232
DOID:7693	9706
DOID:0050156	55086
DOID:824	84085
DOID:332	79042
DOID:9206	7294
DOID:8893	162073
DOID:7148	138715
DOID:10652	60496
DOID:0050742	7555
DOID:0050742	493861
DOID:2986	5155
DOID:418	60489
DOID:8778	9162
DOID:10763	26094
DOID:9008	51673
DOID:11612	3009
DOID:263	8314
DOID:2986	57862
DOID:1612	7048
DOID:418	27183
DOID:2986	573
DOID:9008	57645
DOID:3083	266743
DOID:1793	8681
DOID:14330	1349
DOID:8778	8667
DOID:986	84364
DOID:3083	55061
DOID:8893	79582
DOID:219	5168
DOID:635	1776
DOID:219	4086
DOID:9970	55282
DOID:8577	84079
DOID:5419	128989
DOID:3083	494513
DOID:263	288
DOID:3083	547
DOID:2531	4353
DOID:0050156	84881
DOID:2986	6767
DOID:418	10094
DOID:263	48
DOID:0050742	9073
DOID:14227	152405
DOID:10652	1012
DOID:9206	54811
DOID:7148	3626
DOID:986	89781
DOID:1909	112476
DOID:418	5093
DOID:13223	2060
DOID:635	1266
DOID:2531	2841
DOID:7148	8106
DOID:219	9946
DOID:986	55062
DOID:3083	118738
DOID:9008	55626
DOID:0050156	647309
DOID:10652	65985
DOID:332	84070
DOID:0050742	9863
DOID:9206	27107
DOID:13223	23424
DOID:3312	400713
DOID:8778	7975
DOID:332	55316
DOID:12365	64318
DOID:8893	54602
DOID:9206	58528
DOID:8577	22887
DOID:12365	8602
DOID:7693	54985
DOID:11612	9440
DOID:14227	29990
DOID:9008	22846
DOID:1909	6595
DOID:12365	2882
DOID:9206	51228
DOID:1612	301
DOID:1324	3113
DOID:332	79665
DOID:8778	5000
DOID:5419	57104
DOID:12365	6135
DOID:10652	7464
DOID:7148	5830
DOID:1793	1644
DOID:2986	2844
DOID:263	1152
DOID:2531	100133941
DOID:219	23635
DOID:1793	4825
DOID:8577	9528
DOID:11612	153768
DOID:8893	5264
DOID:635	729540
DOID:1612	7102
DOID:0050742	157638
DOID:1612	6146
DOID:332	84219
DOID:9206	826
DOID:2986	467
DOID:8577	11148
DOID:0050741	2182
DOID:7148	23236
DOID:9206	57020
DOID:0050156	9221
DOID:0050156	51202
DOID:7147	4172
DOID:2531	5641
DOID:14330	5440
DOID:263	80315
DOID:1793	10972
DOID:2394	259285
DOID:0050742	58516
DOID:8577	7915
DOID:2394	755
DOID:13223	5699
DOID:1909	2946
DOID:11612	286527
DOID:1909	100130613
DOID:12365	375567
DOID:986	4488
DOID:332	442213
DOID:11612	54801
DOID:1612	8835
DOID:10763	654231
DOID:14227	65095
DOID:1793	268
DOID:14227	645961
DOID:2531	27065
DOID:635	8445
DOID:3083	27333
DOID:8577	79882
DOID:2394	29924
DOID:1612	221091
DOID:263	10057
DOID:10652	56
DOID:14330	5162
DOID:12365	55291
DOID:0050742	2339
DOID:1324	54832
DOID:9008	653464
DOID:7693	387129
DOID:2986	4665
DOID:8778	55081
DOID:7148	57447
DOID:1909	2150
DOID:11612	115106
DOID:3083	463
DOID:1612	3983
DOID:418	51386
DOID:0050741	339479
DOID:0050741	84272
DOID:7693	25776
DOID:2986	6558
DOID:219	2944
DOID:7147	9733
DOID:8778	57453
DOID:8893	4782
DOID:9008	56905
DOID:1909	5549
DOID:11612	113829
DOID:418	8292
DOID:9206	55506
DOID:2394	257364
DOID:219	79654
DOID:418	54776
DOID:8893	3958
DOID:7148	170959
DOID:1909	6286
DOID:1324	51720
DOID:986	6692
DOID:8778	91614
DOID:9206	706
DOID:7693	9255
DOID:12365	8436
DOID:7693	30815
DOID:10652	210
DOID:9008	55361
DOID:0050742	359948
DOID:7693	23353
DOID:9206	51108
DOID:9008	667
DOID:8778	3206
DOID:7148	6428
DOID:2531	7089
DOID:418	55737
DOID:8577	79849
DOID:2394	55315
DOID:7693	55890
DOID:10652	51005
DOID:2531	4628
DOID:14227	378807
DOID:0050742	2037
DOID:3083	79652
DOID:418	23015
DOID:14330	6622
DOID:2531	1808
DOID:14227	164684
DOID:8577	116987
DOID:986	7798
DOID:263	563
DOID:219	339479
DOID:1612	3030
DOID:8893	283
DOID:14330	10286
DOID:1793	316
DOID:8893	8796
DOID:14330	9878
DOID:0050156	23075
DOID:8893	595
DOID:0050742	56994
DOID:0050742	164832
DOID:2986	25891
DOID:1909	5825
DOID:986	10525
DOID:2377	100507096
DOID:2531	7095
DOID:7693	2770
DOID:5419	11047
DOID:1324	767
DOID:10652	670
DOID:3083	55172
DOID:824	23258
DOID:332	54842
DOID:2531	2308
DOID:13223	4331
DOID:5419	4809
DOID:7148	90649
DOID:8577	5827
DOID:0050156	27154
DOID:2986	51267
DOID:0050742	54805
DOID:8778	100506922
DOID:219	26504
DOID:12365	219844
DOID:2377	55209
DOID:1324	54778
DOID:7148	55366
DOID:9206	11045
DOID:14227	284485
DOID:2531	129138
DOID:219	80148
DOID:12365	10480
DOID:0050156	2719
DOID:1612	5321
DOID:263	1267
DOID:5419	26519
DOID:1793	339184
DOID:7148	3609
DOID:263	445571
DOID:14330	2048
DOID:9008	54472
DOID:332	2617
DOID:10652	10632
DOID:10763	645191
DOID:12365	79064
DOID:263	79611
DOID:2394	83667
DOID:1909	3590
DOID:8778	25956
DOID:1909	54780
DOID:7693	63933
DOID:986	6709
DOID:1793	83897
DOID:8893	9796
DOID:219	2878
DOID:8893	122525
DOID:3083	83878
DOID:14227	84203
DOID:7693	55786
DOID:14227	121793
DOID:8893	388677
DOID:3083	3945
DOID:219	3268
DOID:1612	10252
DOID:332	128866
DOID:9206	10970
DOID:2531	2887
DOID:8893	56172
DOID:8893	5310
DOID:0050742	140876
DOID:13223	114897
DOID:5419	138799
DOID:10652	8448
DOID:9970	63941
DOID:12365	28987
DOID:0050742	124454
DOID:2531	6322
DOID:8778	11124
DOID:5419	890
DOID:2531	4069
DOID:986	4496
DOID:14330	9946
DOID:7147	9793
DOID:9206	9352
DOID:1324	284525
DOID:3083	64783
DOID:8893	374454
DOID:13223	9014
DOID:635	2041
DOID:5419	6631
DOID:7148	56262
DOID:8778	126382
DOID:8577	83660
DOID:635	23164
DOID:14330	5250
DOID:8577	57619
DOID:1909	6665
DOID:10763	114789
DOID:0050742	3621
DOID:14330	211
DOID:8893	1495
DOID:7148	55735
DOID:8577	130399
DOID:263	55347
DOID:8893	56889
DOID:2986	7185
DOID:3393	115106
DOID:219	57509
DOID:1324	84239
DOID:1793	2494
DOID:5419	59351
DOID:8893	51322
DOID:0050742	79774
DOID:219	23405
DOID:7147	283489
DOID:14330	28972
DOID:14330	286
DOID:9206	51199
DOID:13223	50813
DOID:263	1286
DOID:7693	8777
DOID:2531	9619
DOID:1612	64102
DOID:1793	7857
DOID:3083	60494
DOID:1612	133584
DOID:14227	1820
DOID:1909	11012
DOID:7148	6134
DOID:2531	800
DOID:263	655
DOID:13223	8477
DOID:2394	27294
DOID:14227	22880
DOID:8778	6879
DOID:3083	10651
DOID:1793	51116
DOID:1793	51233
DOID:7148	11104
DOID:13223	64499
DOID:8893	89894
DOID:418	10016
DOID:219	23228
DOID:12365	221476
DOID:8893	619279
DOID:1324	57484
DOID:8577	148534
DOID:8893	9891
DOID:418	5434
DOID:418	3945
DOID:14227	140873
DOID:5419	25980
DOID:8778	1327
DOID:14227	27285
DOID:2531	8975
DOID:635	2199
DOID:2531	80071
DOID:9206	6541
DOID:1793	8493
DOID:9008	79364
DOID:14227	347732
DOID:10652	339479
DOID:11612	57644
DOID:14330	4436
DOID:7693	80723
DOID:14227	144132
DOID:986	116985
DOID:986	2984
DOID:7693	5136
DOID:8577	284254
DOID:1793	285601
DOID:9008	79706
DOID:1324	7130
DOID:332	56953
DOID:14330	9921
DOID:9206	4842
DOID:14330	92856
DOID:1612	57545
DOID:10652	29102
DOID:986	23329
DOID:332	64925
DOID:5419	9739
DOID:8577	10424
DOID:0050742	23245
DOID:8893	4774
DOID:8778	56898
DOID:1324	3122
DOID:7693	54510
DOID:0050156	10480
DOID:10652	50632
DOID:8778	440574
DOID:332	92922
DOID:1909	11197
DOID:0050741	10393
DOID:14330	56172
DOID:14330	5504
DOID:0050741	22829
DOID:263	275
DOID:0050156	157310
DOID:14227	85479
DOID:9008	7528
DOID:219	5243
DOID:1612	57161
DOID:3083	10282
DOID:7693	3667
DOID:5419	1072
DOID:263	80724
DOID:0050741	55856
DOID:0050742	2737
DOID:0050156	11218
DOID:0050742	8665
DOID:986	79707
DOID:5419	132724
DOID:635	23014
DOID:7693	54462
DOID:263	64756
DOID:2986	5063
DOID:9970	889
DOID:418	100130958
DOID:8893	3480
DOID:1793	2593
DOID:1324	6096
DOID:1612	9903
DOID:14227	126123
DOID:635	1236
DOID:14227	9940
DOID:0050742	1389
DOID:332	147015
DOID:0050742	498
DOID:9206	7782
DOID:7693	4916
DOID:986	27077
DOID:418	54475
DOID:263	815
DOID:332	5317
DOID:8893	5239
DOID:0050156	28968
DOID:263	9254
DOID:1612	10391
DOID:2986	84159
DOID:332	84918
DOID:14227	374407
DOID:1612	26112
DOID:0050741	51637
DOID:7693	10516
DOID:2531	79567
DOID:9008	5909
DOID:263	27034
DOID:8778	80135
DOID:1909	1027
DOID:14330	4976
DOID:418	90121
DOID:8893	56288
DOID:219	171586
DOID:8893	56241
DOID:0050742	665
DOID:1793	56107
DOID:8577	51195
DOID:2531	6571
DOID:10283	4144
DOID:9008	4947
DOID:824	340267
DOID:11612	171023
DOID:1324	729857
DOID:14330	2281
DOID:11612	84934
DOID:332	26225
DOID:1324	51144
DOID:2531	119392
DOID:11612	8326
DOID:7148	10299
DOID:10652	55070
DOID:8778	2980
DOID:7693	5019
DOID:9008	490
DOID:635	8886
DOID:0050742	23566
DOID:263	1001
DOID:8893	7905
DOID:7693	57509
DOID:1324	137886
DOID:1909	65985
DOID:9008	204851
DOID:7148	5970
DOID:12365	1975
DOID:13223	3880
DOID:986	645745
DOID:0050741	124808
DOID:332	255119
DOID:1324	4685
DOID:1612	274
DOID:635	201562
DOID:263	134526
DOID:10652	55907
DOID:0050156	8395
DOID:1612	84281
DOID:8893	23499
DOID:0050156	57325
DOID:8577	23035
DOID:14227	79583
DOID:635	5504
DOID:1612	9104
DOID:7693	6594
DOID:9008	334
DOID:332	145258
DOID:10652	64919
DOID:418	64981
DOID:8893	6385
DOID:12365	8739
DOID:11612	51390
DOID:418	4809
DOID:1909	130162
DOID:2531	54558
DOID:2394	54971
DOID:5419	4726
DOID:9008	64282
DOID:263	146556
DOID:418	3119
DOID:7147	79073
DOID:0050741	3290
DOID:5419	162
DOID:9008	8301
DOID:0050741	9521
DOID:8778	26053
DOID:0050156	1501
DOID:3083	80831
DOID:8893	366
DOID:14330	10099
DOID:986	55220
DOID:219	55745
DOID:0050742	51307
DOID:11612	143662
DOID:8778	79026
DOID:0050742	4664
DOID:418	1616
DOID:9206	55793
DOID:8577	23171
DOID:7148	7481
DOID:7148	678
DOID:635	2531
DOID:13223	26277
DOID:8577	85457
DOID:1612	10826
DOID:635	814
DOID:0050156	9372
DOID:1793	84085
DOID:14227	222826
DOID:1909	1823
DOID:332	79671
DOID:9008	200424
DOID:2986	3156
DOID:0050742	8908
DOID:332	79981
DOID:7693	284
DOID:219	64077
DOID:1612	79649
DOID:10652	8535
DOID:14227	6530
DOID:12365	29952
DOID:8893	28232
DOID:1793	6585
DOID:2986	6869
DOID:7693	28981
DOID:14330	80700
DOID:14330	7443
DOID:0050742	144809
DOID:7148	8570
DOID:986	775
DOID:824	728378
DOID:8778	3326
DOID:3083	65110
DOID:7147	84705
DOID:2986	4170
DOID:9008	93380
DOID:0050742	51053
DOID:1612	147495
DOID:10652	322
DOID:1909	688
DOID:2986	445
DOID:7693	9122
DOID:824	57520
DOID:7693	100507436
DOID:2986	10979
DOID:3083	284406
DOID:0050741	9318
DOID:1612	9314
DOID:14227	160777
DOID:13223	55791
DOID:418	112495
DOID:5419	100507221
DOID:11612	80020
DOID:635	26249
DOID:2394	6416
DOID:12365	8881
DOID:10763	340307
DOID:9206	65125
DOID:2394	2853
DOID:1612	79026
DOID:7147	23646
DOID:8778	9984
DOID:10652	908
DOID:418	51561
DOID:824	683
DOID:9206	54407
DOID:10652	11007
DOID:9008	54986
DOID:7148	1901
DOID:219	7166
DOID:3312	23180
DOID:2531	4824
DOID:5419	53916
DOID:12365	55125
DOID:11612	1488
DOID:14330	54205
DOID:11612	404552
DOID:3083	4654
DOID:3393	145258
DOID:8577	1908
DOID:1909	27071
DOID:8577	6653
DOID:2394	4010
DOID:10763	51406
DOID:986	5527
DOID:1612	256691
DOID:219	7091
DOID:263	23743
DOID:5419	6730
DOID:1909	5268
DOID:1909	9231
DOID:418	899
DOID:8778	117583
DOID:10283	9559
DOID:1612	5311
DOID:1793	27098
DOID:14330	6902
DOID:10763	100287932
DOID:986	50809
DOID:0050156	84767
DOID:2986	29119
DOID:11612	11142
DOID:14227	168090
DOID:3083	4320
DOID:635	5295
DOID:10652	54462
DOID:0050156	6427
DOID:3083	443
DOID:10283	10285
DOID:2986	5187
DOID:219	6609
DOID:2986	10152
DOID:7148	868
DOID:7147	7433
DOID:14330	7162
DOID:1612	10253
DOID:263	145407
DOID:8778	29796
DOID:8893	388698
DOID:986	3306
DOID:7693	125919
DOID:263	1644
DOID:5419	1209
DOID:1612	7018
DOID:1612	9452
DOID:2394	8050
DOID:7693	10491
DOID:10283	7178
DOID:3083	2323
DOID:986	23644
DOID:2986	51023
DOID:1793	55997
DOID:219	54838
DOID:2986	23002
DOID:10763	160728
DOID:263	55937
DOID:14330	3040
DOID:986	10533
DOID:11612	390927
DOID:7148	100861412
DOID:9206	645
DOID:219	26228
DOID:1612	55214
DOID:10652	64897
DOID:3083	29074
DOID:986	22846
DOID:1612	2202
DOID:14330	5682
DOID:14227	93034
DOID:7148	23224
DOID:9206	54978
DOID:12365	8214
DOID:635	11043
DOID:14330	55312
DOID:14330	55245
DOID:10283	51119
DOID:8893	9462
DOID:8893	79090
DOID:332	79228
DOID:986	84301
DOID:2986	320
DOID:12365	7840
DOID:219	100129583
DOID:7693	7499
DOID:1909	10699
DOID:219	4714
DOID:13223	6584
DOID:8778	6003
DOID:1909	3416
DOID:14330	6597
DOID:14227	2879
DOID:12365	7520
DOID:219	55532
DOID:7693	11237
DOID:8577	2261
DOID:332	29850
DOID:14330	4711
DOID:5419	26579
DOID:418	63875
DOID:8778	2824
DOID:11612	91942
DOID:9008	51208
DOID:14330	5718
DOID:7693	84866
DOID:7693	818
DOID:219	57020
DOID:14227	122616
DOID:219	2767
DOID:263	727
DOID:12365	90649
DOID:332	8738
DOID:1612	2277
DOID:12365	116843
DOID:8893	50865
DOID:7693	25814
DOID:12365	54754
DOID:1793	5968
DOID:8577	22928
DOID:0050741	130355
DOID:2531	23043
DOID:11612	1339
DOID:9206	1890
DOID:7693	79611
DOID:8577	2053
DOID:2531	1953
DOID:219	23335
DOID:14227	146177
DOID:0050156	55631
DOID:2531	6093
DOID:332	84620
DOID:0050741	84520
DOID:2986	678
DOID:635	4907
DOID:10763	54959
DOID:635	6938
DOID:263	9131
DOID:8577	54852
DOID:263	229
DOID:986	29984
DOID:9008	4520
DOID:9206	29986
DOID:0050742	57553
DOID:263	164284
DOID:3083	3298
DOID:5419	9049
DOID:9206	23558
DOID:11612	728343
DOID:0050156	90952
DOID:986	8451
DOID:986	64900
DOID:986	2931
DOID:12365	112869
DOID:219	9218
DOID:9206	55117
DOID:10652	57118
DOID:8778	6653
DOID:1612	9079
DOID:8893	9254
DOID:9206	1828
DOID:263	27329
DOID:9008	54455
DOID:8893	7045
DOID:635	1112
DOID:7148	5142
DOID:8577	80223
DOID:635	7433
DOID:14227	441061
DOID:8778	91461
DOID:635	8527
DOID:418	254359
DOID:13223	6166
DOID:14227	442590
DOID:986	2729
DOID:9008	5861
DOID:2986	11040
DOID:13223	55240
DOID:635	1942
DOID:2531	9189
DOID:635	79868
DOID:14227	55036
DOID:7693	7373
DOID:1793	441150
DOID:14330	71
DOID:11612	26015
DOID:8778	6152
DOID:9008	6714
DOID:1793	22836
DOID:418	3420
DOID:418	4775
DOID:11612	8654
DOID:2986	1844
DOID:986	6687
DOID:1793	23345
DOID:8778	66036
DOID:0050742	200845
DOID:7147	48
DOID:986	23583
DOID:635	847
DOID:635	1823
DOID:0050156	27316
DOID:14227	5161
DOID:9008	1028
DOID:263	8659
DOID:418	85365
DOID:7148	9314
DOID:1909	25984
DOID:5419	56259
DOID:7148	2934
DOID:9008	29105
DOID:2394	55379
DOID:2531	23522
DOID:1909	7148
DOID:986	140885
DOID:7148	10076
DOID:1793	27346
DOID:1793	10349
DOID:418	54980
DOID:3083	23410
DOID:263	84836
DOID:1909	4942
DOID:7693	79064
DOID:418	1762
DOID:10652	925
DOID:12365	26061
DOID:11612	54496
DOID:13223	6650
DOID:332	342931
DOID:11612	124930
DOID:986	2782
DOID:14227	246329
DOID:13223	445329
DOID:0050742	54102
DOID:7693	11231
DOID:0050742	53354
DOID:2986	148753
DOID:0050741	51639
DOID:1909	5287
DOID:5419	255783
DOID:1909	6786
DOID:5419	22913
DOID:9008	79612
DOID:14227	85397
DOID:332	148229
DOID:9206	64844
DOID:1793	56099
DOID:0050741	124491
DOID:1324	257144
DOID:13223	6263
DOID:5419	162979
DOID:9008	2130
DOID:7693	3240
DOID:9206	57111
DOID:2531	6812
DOID:8577	63027
DOID:0050742	10949
DOID:635	23178
DOID:1612	51703
DOID:14227	79905
DOID:1324	23461
DOID:7147	55619
DOID:1612	6291
DOID:986	29899
DOID:11612	100170765
DOID:7147	26057
DOID:5419	3810
DOID:10652	573
DOID:14227	26261
DOID:986	54790
DOID:2531	9053
DOID:8778	202658
DOID:3393	84701
DOID:1612	83857
DOID:986	57222
DOID:0050156	10150
DOID:10652	478
DOID:0050742	23401
DOID:219	23140
DOID:2531	9706
DOID:0050742	9452
DOID:0050742	10681
DOID:9206	26001
DOID:10652	9201
DOID:0050741	285237
DOID:0050156	91272
DOID:5419	140688
DOID:0050156	116154
DOID:10652	79714
DOID:11612	91833
DOID:9970	3178
DOID:9206	8531
DOID:11612	5754
DOID:2986	1839
DOID:418	51116
DOID:0050742	280
DOID:10283	57666
DOID:7147	54518
DOID:7148	10560
DOID:10652	57062
DOID:8778	92211
DOID:986	673
DOID:10652	187
DOID:12365	7549
DOID:9008	2934
DOID:2531	7639
DOID:418	9249
DOID:1909	6856
DOID:10652	881
DOID:0050156	994
DOID:1612	2327
DOID:3083	170690
DOID:11612	80347
DOID:0050741	8187
DOID:14330	8386
DOID:2986	688
DOID:9206	5764
DOID:8893	7485
DOID:8778	4603
DOID:263	767
DOID:0050156	54874
DOID:1612	2159
DOID:14227	90342
DOID:986	1773
DOID:0050156	2058
DOID:0050742	81788
DOID:1793	27344
DOID:1793	23108
DOID:7693	54828
DOID:9206	23164
DOID:2531	9659
DOID:8577	3189
DOID:332	55812
DOID:14227	145497
DOID:8778	79148
DOID:2394	92140
DOID:635	2272
DOID:11612	7385
DOID:1324	3117
DOID:2531	7594
DOID:2394	26330
DOID:219	9245
DOID:9008	3280
DOID:9206	9368
DOID:7148	2767
DOID:9206	6820
DOID:263	81617
DOID:219	686
DOID:1612	4222
DOID:3083	80304
DOID:5419	23233
DOID:824	115294
DOID:986	9911
DOID:986	26297
DOID:2986	1263
DOID:7148	3554
DOID:9206	3613
DOID:8778	678
DOID:9008	54858
DOID:635	8573
DOID:5419	2976
DOID:219	1113
DOID:2394	1269
DOID:7148	27327
DOID:10763	400410
DOID:2531	7107
DOID:9970	26156
DOID:824	5265
DOID:1909	55057
DOID:9008	2152
DOID:219	63928
DOID:0050741	221154
DOID:2986	79693
DOID:10652	55435
DOID:418	4209
DOID:2986	140462
DOID:0050742	84532
DOID:1324	9595
DOID:9008	55534
DOID:11612	2898
DOID:219	3613
DOID:5419	54490
DOID:3083	6201
DOID:5419	9793
DOID:0050156	2828
DOID:7693	2822
DOID:9206	55168
DOID:8577	900
DOID:7147	8505
DOID:263	359
DOID:0050742	2224
DOID:3393	342933
DOID:986	401647
DOID:0050742	387882
DOID:2531	7874
DOID:1612	7091
DOID:14227	257177
DOID:1324	644019
DOID:332	1185
DOID:8577	5567
DOID:2531	8863
DOID:5419	340784
DOID:2531	3127
DOID:1909	3964
DOID:9008	64651
DOID:1612	1910
DOID:9008	1327
DOID:418	10535
DOID:263	189
DOID:1793	80318
DOID:1612	51704
DOID:418	1662
DOID:14227	50613
DOID:2986	5730
DOID:0050742	124817
DOID:0050742	4774
DOID:263	27254
DOID:2394	2303
DOID:0050742	260293
DOID:1324	3689
DOID:0050156	1117
DOID:14330	293
DOID:10652	23033
DOID:10652	29086
DOID:5419	6628
DOID:13223	5252
DOID:7147	7431
DOID:10652	55973
DOID:11612	54829
DOID:1612	2592
DOID:12365	116461
DOID:1324	151112
DOID:263	1733
DOID:635	3575
DOID:2531	10966
DOID:13223	5966
DOID:9008	22906
DOID:332	415116
DOID:14227	84689
DOID:14227	5429
DOID:2531	5577
DOID:332	4291
DOID:3083	50801
DOID:9206	2950
DOID:10652	1642
DOID:332	176
DOID:9008	8408
DOID:14227	22907
DOID:8778	1152
DOID:7693	10735
DOID:0050741	55245
DOID:14330	10533
DOID:2394	7128
DOID:0050742	57470
DOID:3393	84255
DOID:1612	92293
DOID:3083	53354
DOID:7693	8639
DOID:0050742	286052
DOID:11612	55760
DOID:1612	57162
DOID:8778	6526
DOID:0050742	64798
DOID:3083	10845
DOID:10652	79145
DOID:332	80325
DOID:0050156	3708
DOID:5419	55049
DOID:1793	6924
DOID:8577	84281
DOID:8577	34
DOID:0050742	4801
DOID:9008	10444
DOID:12365	344658
DOID:1793	34
DOID:0050156	169714
DOID:2986	150094
DOID:7147	1478
DOID:0050156	9416
DOID:1793	79612
DOID:1793	134728
DOID:1612	5348
DOID:1324	84814
DOID:8778	55786
DOID:8893	10491
DOID:14227	6540
DOID:1909	5650
DOID:9008	7170
DOID:1793	27077
DOID:0050742	307
DOID:14330	9962
DOID:14227	671
DOID:7148	23580
DOID:7147	23301
DOID:824	7170
DOID:1686	10991
DOID:418	6224
DOID:8577	10914
DOID:7693	9318
DOID:5419	5111
DOID:1612	128553
DOID:5419	1725
DOID:8577	2980
DOID:12365	219972
DOID:2986	7763
DOID:2986	7320
DOID:986	26256
DOID:14227	83445
DOID:263	1056
DOID:418	55658
DOID:7693	9126
DOID:13223	8703
DOID:3083	10231
DOID:3083	286451
DOID:635	7074
DOID:0050741	7432
DOID:9008	2859
DOID:1909	257062
DOID:2531	57194
DOID:635	1397
DOID:14330	9373
DOID:10652	56942
DOID:9206	9520
DOID:1612	6711
DOID:5419	6734
DOID:7693	54477
DOID:2986	4092
DOID:8778	6132
DOID:0050156	2624
DOID:11612	3882
DOID:11612	84522
DOID:2986	10994
DOID:1612	79057
DOID:13223	6402
DOID:2986	383
DOID:635	1027
DOID:7148	1537
DOID:10652	9162
DOID:1612	11193
DOID:2394	2589
DOID:11612	54675
DOID:1612	1956
DOID:332	200734
DOID:635	5244
DOID:8893	5498
DOID:1793	57643
DOID:8778	27086
DOID:418	10329
DOID:9206	26225
DOID:1909	3852
DOID:5419	255022
DOID:9008	2909
DOID:2394	3337
DOID:0050156	81034
DOID:332	64919
DOID:986	7175
DOID:3083	3305
DOID:986	23432
DOID:11612	64359
DOID:635	8720
DOID:263	219
DOID:263	23341
DOID:2986	2627
DOID:5419	5651
DOID:11612	5690
DOID:986	6301
DOID:10652	40
DOID:1793	894
DOID:1324	7097
DOID:9206	115817
DOID:14330	539
DOID:1793	6301
DOID:1793	11231
DOID:9008	54434
DOID:1793	32
DOID:7148	7049
DOID:12365	125061
