:START_ID(Compound)	:END_ID(Gene)
DB00231	1558
DB00734	1551
DB00195	1565
DB01136	3091
DB00829	1571
DB01179	1557
DB01045	1576
DB00501	9356
DB01045	1544
DB00241	2554
DB01166	100861540
DB00471	10800
DB01189	338567
DB01238	3354
DB00755	1577
DB00795	10599
DB01268	85366
DB00091	5478
DB01242	6532
DB08906	1576
DB00199	100861540
DB01354	2898
DB01098	23657
DB00668	153
DB01430	476
DB00168	9376
DB00345	5243
DB00418	1558
DB01580	1565
DB01167	1551
DB00672	6565
DB00172	5478
DB00390	476
DB00753	3776
DB00550	1733
DB01238	3351
DB08865	6790
DB01406	1576
DB00852	153
DB00679	1559
DB01595	2564
DB01083	5406
DB00171	157
DB00678	5243
DB00242	6240
DB00564	1544
DB00143	2739
DB08835	206358
DB00683	2566
DB00343	5243
DB01101	978
DB00367	6462
DB04786	5029
DB00967	3269
DB00541	10928
DB09028	1143
DB00436	3778
DB08897	1129
DB00393	775
DB00175	9429
DB00091	5530
DB00850	3362
DB01590	1576
DB00799	5916
DB00790	6565
DB00150	1644
DB06802	5742
DB01559	1562
DB00325	43
DB00159	2182
DB01149	1551
DB00762	1066
DB01337	1131
DB00360	7054
DB00198	10257
DB00312	2555
DB00331	4535
DB00541	10383
DB00959	2908
DB01076	54659
DB00722	6564
DB00753	805
DB00131	5292
DB01087	1565
DB01175	6532
DB00526	2944
DB00125	84889
DB00786	4319
DB01053	10599
DB00364	213
DB00317	1543
DB01114	1576
DB04920	1557
DB01338	1129
DB01268	3815
DB04868	2049
DB00141	8703
DB00216	1548
DB00231	2558
DB00115	842
DB00751	1576
DB08834	23657
DB00651	5143
DB06695	7364
DB00866	1565
DB01244	5153
DB00640	1803
DB01392	3357
DB01294	213
DB06637	3756
DB00819	771
DB08871	347733
DB01215	2564
DB05266	5143
DB00133	10993
DB08871	203068
DB00457	151
DB08865	2045
DB01424	1576
DB00749	7364
DB01212	6564
DB00381	1551
DB00224	1565
DB00361	10382
DB00119	9121
DB01160	9356
DB01110	1588
DB00170	1543
DB08899	5243
DB08909	5406
DB01583	7276
DB00758	1576
DB00152	6580
DB01244	9254
DB00945	4792
DB00277	134
DB01583	1558
DB06637	3737
DB01239	1131
DB01029	54659
DB00123	117247
DB00988	4129
DB00150	7166
DB00731	1559
DB00983	1548
DB01336	1129
DB00715	6530
DB00363	1815
DB00562	759
DB00705	100861540
DB01595	2567
DB00617	8911
DB00575	6530
DB06795	768
DB01351	2559
DB01392	1813
DB05294	213
DB00907	6582
DB01268	30811
DB06712	1544
DB01259	5287
DB08865	2242
DB00628	2561
DB00257	1548
DB00732	1134
DB08912	9429
DB00688	54600
DB00875	1644
DB01567	2565
DB01215	2568
DB01200	151
DB06589	1565
DB00552	100
DB01050	1557
DB00701	1555
DB01229	203068
DB00434	3362
DB05294	3791
DB00338	1562
DB04574	1544
DB00445	5321
DB00383	1131
DB01567	2569
DB01239	1814
DB00477	1812
DB00413	1816
DB00400	3859
DB01161	590
DB01229	89845
DB00551	4321
DB01136	1565
DB02187	6462
DB01069	59340
DB00683	2569
DB00734	151
DB00629	152
DB01355	2556
DB00185	2326
DB00281	6336
DB01268	9891
DB01567	2561
DB00812	5740
DB00397	4128
DB01098	1576
DB00528	1577
DB00441	5424
DB00126	10536
DB01216	1551
DB05521	5243
DB01165	6583
DB08899	213
DB00960	154
DB01065	808
DB01337	1134
DB00980	1576
DB01016	3762
DB00363	1548
DB01160	5739
DB06210	4352
DB01055	6470
DB06148	1565
DB00636	1543
DB00975	5146
DB00936	6566
DB00402	706
DB08810	3350
DB00741	1577
DB00900	9356
DB00246	1551
DB00121	5095
DB01104	1559
DB00321	3351
DB00690	2555
DB00515	6647
DB00334	3274
DB01032	53919
DB01028	2560
DB08896	2263
DB01083	8513
DB01207	6915
DB00331	4702
DB01238	1131
DB06262	1644
DB00883	1576
DB00328	213
DB01037	1544
DB00340	1132
DB01076	1557
DB00544	1548
DB00461	1544
DB00590	5004
DB01154	2564
DB00795	9429
DB00116	10841
DB00370	3356
DB06292	1548
DB00655	1555
DB01028	2554
DB00115	4548
DB00268	151
DB06616	1198
DB01019	1129
DB01435	1576
DB00857	1576
DB00782	1128
DB00715	1133
DB01071	1565
DB00925	154
DB00310	6557
DB00356	1576
DB00585	3274
DB00308	3775
DB00185	1576
DB00536	3737
DB00418	2556
DB01611	1565
DB00126	8284
DB05271	1813
DB00327	4985
DB00481	1588
DB00170	1544
DB00818	6326
DB00255	7276
DB01244	5136
DB00321	148
DB00661	779
DB00946	79001
DB01268	7301
DB00753	2558
DB00227	1557
DB01115	776
DB01239	1133
DB04841	805
DB08877	7297
DB00957	2099
DB00935	3351
DB01151	6580
DB00921	9429
DB00246	3005
DB00184	6580
DB00528	1565
DB00193	6530
DB00661	776
DB06288	3356
DB04552	5321
DB00675	84650
DB01100	4988
DB00148	2593
DB00847	6750
DB04865	6122
DB00541	100861540
DB01090	57053
DB00313	54600
DB00477	801
DB00300	4831
DB00546	2556
DB00602	9971
DB00128	445
DB00316	5743
DB00672	5243
DB01086	6331
DB00972	1544
DB00435	1576
DB02546	3066
DB00145	117247
DB00316	7366
DB00129	83884
DB00780	64816
DB01544	7364
DB00188	5708
DB00925	808
DB01149	1565
DB00503	1244
DB01595	2556
DB06637	170850
DB00619	771
DB00877	5243
DB06290	1520
DB01023	1559
DB00218	7153
DB00331	4704
DB08918	1557
DB06210	54658
DB00544	5471
DB00193	1565
DB00804	1128
DB00695	771
DB00641	1559
DB00398	1557
DB01065	4353
DB01138	2169
DB00166	5447
DB01098	8647
DB00975	5140
DB00167	586
DB01412	135
DB00544	213
DB00867	8484
DB01023	7125
DB00744	2053
DB01418	213
DB00536	93107
DB00175	10599
DB00641	1558
DB08901	5156
DB01268	6011
DB00215	6532
DB08896	1559
DB01195	1559
DB00920	3269
DB00421	5243
DB00482	762
DB06616	6093
DB00570	347733
DB01226	1131
DB00396	8647
DB01093	1557
DB05294	10733
DB00383	1129
DB04841	801
DB01035	6329
DB00688	3615
DB00655	1576
DB00706	1813
DB00502	1565
DB01118	1551
DB01028	2561
DB00457	6582
DB01182	1559
DB08877	5261
DB00458	6583
DB08865	8573
DB00413	152
DB01098	10257
DB01186	147
DB01186	1815
DB08865	55589
DB00118	102724560
DB00554	9356
DB00589	1812
DB00943	1577
DB00216	3355
DB00748	1571
DB00141	4669
DB05294	2328
DB00750	6323
DB00754	6326
DB01401	5743
DB00162	8854
DB00285	6532
DB00887	23632
DB01268	4638
DB01011	1584
DB01016	8647
DB00696	3350
DB01245	43
DB00800	147
DB00721	3359
DB01239	3269
DB00502	3356
DB00962	2562
DB01558	200959
DB00568	8911
DB00139	5351
DB01173	1129
DB01234	6579
DB01274	1559
DB00293	2356
DB01212	2752
DB00541	203068
DB01392	150
DB00718	10257
DB04552	54600
DB00656	1551
DB00818	6329
DB00687	4306
DB00468	5243
DB00771	1131
DB00931	213
DB01236	2565
DB00998	3351
DB00829	706
DB00162	220
DB01234	1576
DB00829	1557
DB01154	2567
DB00464	5624
DB00935	146
DB00780	1558
DB00918	3352
DB01559	2564
DB01028	1576
DB00325	4881
DB00647	1551
DB00524	762
DB00661	10599
DB00590	3757
DB00527	6336
DB00280	5004
DB00391	765
DB01186	150
DB00120	6898
DB00869	766
DB01236	2567
DB01154	3767
DB04868	640
DB00862	1577
DB00471	1576
DB01140	6565
DB00123	84889
DB00143	2946
DB00898	2742
DB01580	6582
DB00619	760
DB06616	2050
DB01422	10988
DB01032	1558
DB00158	113235
DB01248	84617
DB00937	6531
DB06637	9132
DB00850	1576
DB01544	2557
DB01579	6531
DB00162	1543
DB00734	147
DB06729	1548
DB00472	1577
DB01199	1144
DB00925	152
DB01067	5468
DB00973	29881
DB08865	10188
DB00496	1128
DB00425	2566
DB00418	2561
DB01026	1595
DB00521	154
DB00688	8824
DB00588	866
DB00119	9194
DB00363	1543
DB01233	1586
DB00864	213
DB08884	10599
DB00266	2859
DB01151	1133
DB00635	3290
DB01406	6462
DB00543	3362
DB00220	9429
DB00250	10
DB00748	1565
DB00987	2030
DB00783	1558
DB00842	2555
DB00440	1558
DB04868	1576
DB06216	153
DB00852	4772
DB00456	6565
DB00175	1576
DB01095	3156
DB01235	1812
DB00264	6582
DB04573	2100
DB00126	9963
DB00161	7407
DB00912	5468
DB00865	150
DB01195	6331
DB00204	3757
DB01175	1576
DB04868	2046
DB01062	1128
DB00149	9836
DB00878	6582
DB00947	2053
DB00185	1131
DB00857	1557
DB01361	1548
DB06605	1559
DB00307	6257
DB00953	1544
DB00822	1559
DB01024	3615
DB01234	1579
DB00335	5243
DB04868	759
DB00246	1812
DB00734	3358
DB01213	1571
DB01628	5743
DB00655	6579
DB00483	1135
DB01110	4846
DB00321	1571
DB00367	6715
DB00241	2566
DB01268	5260
DB04894	6869
DB00603	1558
DB00837	2550
DB00755	190
DB00952	3352
DB01595	2563
DB08815	152
DB01168	7498
DB01179	2908
DB00703	768
DB00462	1131
DB01149	148
DB00717	5243
DB00232	759
DB00777	1133
DB00490	5243
DB06203	1803
DB08868	53637
DB01396	1576
DB06201	6326
DB00916	1576
DB00171	90
DB00755	1579
DB01248	81027
DB01239	1132
DB00257	1571
DB08954	3757
DB06710	367
DB08996	43
DB00451	10599
DB01025	5141
DB00091	9429
DB00477	3356
DB01255	6531
DB00921	100861540
DB00408	3269
DB01429	805
DB01173	1555
DB00331	222962
DB00425	1551
DB06637	90134
DB00709	6581
DB00091	1557
DB00619	1577
DB00768	6284
DB01142	6532
DB01268	81788
DB00667	6581
DB00866	153
DB00571	3351
DB08877	818
DB00705	1559
DB01394	1558
DB00435	2977
DB00295	1565
DB01076	11309
DB00928	978
DB01268	100861540
DB08901	9429
DB00120	10056
DB01154	55879
DB01435	1571
DB06210	1558
DB00624	6579
DB05039	1576
DB01083	5321
DB01092	53919
DB00363	3352
DB08954	2902
DB04868	27
DB00729	1128
DB00280	6580
DB00317	9429
DB00477	6580
DB00679	1558
DB01228	6331
DB00490	3356
DB01193	153
DB00743	213
DB00814	10257
DB00860	5243
DB00287	5737
DB01180	1636
DB01544	2555
DB00678	1636
DB00418	2559
DB01181	100861540
DB01224	3356
DB08899	1577
DB00421	6462
DB00412	1557
DB00917	10599
DB01255	147
DB01199	1135
DB01002	1544
DB00967	1557
DB00134	92935
DB00905	5737
DB00951	1548
DB01435	5742
DB01159	51305
DB00605	5742
DB00967	1544
DB00850	3356
DB08893	1565
DB01181	1555
DB01253	3358
DB01370	476
DB00331	4719
DB01236	4535
DB00694	1544
DB00232	760
DB00957	5241
DB00904	1551
DB01127	1576
DB00489	153
DB00321	3350
DB01252	7364
DB01267	1565
DB01124	1557
DB00321	3785
DB00252	6329
DB00909	56934
DB00719	3269
DB00619	213
DB01008	2950
DB01050	7364
DB01204	55244
DB00679	147
DB01351	2556
DB00128	117247
DB00477	3357
DB00917	5731
DB00753	2560
DB05266	5142
DB00834	367
DB00398	6793
DB01364	43
DB01238	3359
DB00907	6531
DB00715	3356
DB00933	3358
DB01142	1132
DB01567	2566
DB00878	146802
DB00503	1544
DB00661	4363
DB08896	1555
DB00257	1565
DB00947	2099
DB01221	2906
DB01092	6579
DB00752	1559
DB01069	808
DB01235	11168
DB08896	1969
DB01268	3717
DB00169	1559
DB01591	1576
DB00428	5243
DB01411	6037
DB01174	1139
DB00122	5139
DB00273	11238
DB00458	146
DB01035	6335
DB00477	805
DB00870	5743
DB08865	90
DB00286	9376
DB01177	4363
DB01094	4547
DB01148	5151
DB00909	763
DB06616	2042
DB00167	36
DB00997	89845
DB01544	1548
DB01198	2554
DB00408	6531
DB01253	148
DB00346	148
DB00128	10165
DB01032	5243
DB00159	2864
DB01184	3757
DB06616	5605
DB01032	8714
DB00813	4985
DB00231	706
DB00536	3757
DB00536	3785
DB00091	2288
DB01159	2559
DB00457	81033
DB00338	1565
DB00457	6581
DB00172	10536
DB00678	1558
DB00880	759
DB00564	1551
DB00546	2569
DB00682	5004
DB00347	1576
DB00454	1565
DB00714	3357
DB00582	1557
DB00774	3778
DB01186	1576
DB00281	6584
DB00641	1577
DB00138	1497
DB00476	1565
DB00136	1576
DB00436	760
DB00915	4129
DB00317	5243
DB00332	1565
DB00120	117247
DB00703	1576
DB00223	2908
DB00353	3354
DB00745	1555
DB01599	19
DB01356	3613
DB08934	5243
DB00661	5243
DB01118	100861540
DB01162	3757
DB00497	4986
DB01327	5444
DB01159	2561
DB00390	6579
DB00802	5004
DB00977	5243
DB01239	1128
DB00331	4541
DB00605	1543
DB01124	1558
DB00655	1544
DB01589	2563
DB00536	9376
DB01062	1131
DB00608	1558
DB01107	2566
DB01078	478
DB00497	4985
DB00155	23576
DB06616	10494
DB06772	203068
DB00738	1557
DB00347	8913
DB00308	3757
DB01268	2011
DB01016	9356
DB06730	1551
DB01167	1565
DB08860	1559
DB00777	1131
DB01594	2567
DB01235	1815
DB01392	1565
DB00130	7047
DB01409	6583
DB01023	801
DB00709	4831
DB04868	285220
DB00819	11238
DB00625	1565
DB00408	1812
DB00637	1573
DB00182	9607
DB00216	3354
DB00640	100
DB00530	1956
DB01115	3736
DB04946	3350
DB06616	2046
DB01267	1813
DB00321	3363
DB00515	1579
DB00139	64064
DB00286	6579
DB00143	2678
DB01037	4129
DB00227	6579
DB04552	6566
DB01337	1144
DB08899	1555
DB00250	1557
DB00808	762
DB00501	1565
DB00777	146
DB00242	6582
DB00502	5243
DB06288	1813
DB00933	1813
DB00837	2554
DB00128	443
DB04573	6579
DB01078	477
DB00462	1129
DB06589	10019
DB00412	1558
DB06616	4067
DB00814	5743
DB01142	5004
DB01558	2561
DB04868	2043
DB00565	1144
DB00315	3350
DB01103	1576
DB00947	2100
DB01268	5562
DB06216	3356
DB00695	6578
DB01328	213
DB00988	153
DB01151	3350
DB06694	151
DB01011	8714
DB01160	5731
DB00852	4128
DB01167	100861540
DB01189	51305
DB00906	1576
DB00631	6241
DB00334	148
DB00312	2562
DB00259	760
DB00186	2562
DB01435	1565
DB01595	55879
DB06616	102724428
DB00544	10057
DB00306	2562
DB01142	1813
DB00544	7372
DB01248	89845
DB00187	154
DB00317	147746
DB00557	3269
DB00997	4846
DB00627	338442
DB00195	154
DB00254	4316
DB00279	5243
DB01268	9252
DB00147	8566
DB00477	1814
DB01032	1576
DB01233	1814
DB01587	2560
DB00126	5264
DB06144	1565
DB00203	1577
DB00920	27115
DB00285	1565
DB01199	1134
DB01224	3358
DB00696	5243
DB00530	285220
DB00773	1577
DB00398	5600
DB00693	4363
DB01174	1548
DB00800	146
DB00583	6584
DB01390	57835
DB00201	136
DB00619	780
DB00842	7364
DB00395	1557
DB08865	6098
DB01007	1557
DB00719	1576
DB00530	9429
DB01189	513
DB00336	7498
DB00706	5004
DB01140	6584
DB00608	7124
DB00674	1141
DB00321	3362
DB01216	100861540
DB00208	1571
DB08912	9376
DB08918	1565
DB01115	1577
DB00563	1244
DB00338	5243
DB05294	51135
DB00958	9429
DB00440	1559
DB00381	776
DB00280	1128
DB00734	148
DB00130	116179
DB06335	1803
DB00396	6462
DB00982	6258
DB00783	54658
DB08801	1129
DB01215	2565
DB08877	80122
DB01053	9356
DB04841	1548
DB00753	2566
DB00703	771
DB00718	4831
DB01238	1132
DB00731	1576
DB00381	783
DB02703	1244
DB00215	6531
DB00292	2566
DB00171	269
DB01050	5742
DB00126	5033
DB00958	4489
DB00540	1128
DB00334	1557
DB00598	1565
DB00428	1543
DB00438	6584
DB00184	6581
DB00599	2561
DB00583	1066
DB08868	1571
DB03147	34
DB01588	200959
DB00367	1588
DB00934	3363
DB00830	6531
DB00761	6558
DB00211	1565
DB00325	2982
DB04868	2444
DB08976	5743
DB01113	5140
DB00252	1584
DB00455	1557
DB04794	1588
DB00420	3358
DB00727	2982
DB00537	7153
DB06695	8824
DB00637	1565
DB00489	3757
DB00530	11309
DB01229	4363
DB00796	54659
DB00143	257202
DB00659	2906
DB01185	2908
DB00328	2739
DB01173	2902
DB00974	1544
DB00961	6328
DB00201	1577
DB00633	6530
DB00358	3040
DB01154	2566
DB04920	1565
DB00665	1557
DB01028	3736
DB01184	1577
DB00972	1557
DB06698	11255
DB04868	9429
DB01069	148
DB00829	200959
DB01254	27148
DB08912	5894
DB01078	481
DB00487	7153
DB01065	9376
DB01436	7421
DB00233	5743
DB05271	1816
DB06148	1814
DB01095	7364
DB00503	1576
DB00334	3269
DB00175	1558
DB00974	100
DB01095	11309
DB00153	1576
DB00570	4363
DB01159	2558
DB00946	1576
DB01268	9748
DB01251	3764
DB01165	6584
DB00619	1544
DB01452	4985
DB01143	249
DB00135	8565
DB06704	6530
DB01159	2560
DB00682	79001
DB04843	1131
DB00122	55349
DB06700	6532
DB01024	54658
DB01283	5743
DB01174	1571
DB00296	1544
DB01092	10599
DB01151	3356
DB01104	1544
DB00947	2101
DB00568	1559
DB01329	9356
DB00986	1128
DB00312	2559
DB00459	5915
DB01205	2555
DB01045	64816
DB01072	1576
DB00178	1636
DB04855	152
DB00459	213
DB06605	1544
DB00563	10864
DB00306	2898
DB00984	1588
DB00921	4985
DB00176	1557
DB00286	200931
DB01224	1128
DB00230	9254
DB01023	4306
DB00904	1559
DB00563	1719
DB01181	1558
DB00361	5243
DB01254	9429
DB00252	1244
DB00773	7153
DB00341	3269
DB06288	3357
DB01198	2558
DB01149	3358
DB01211	100861540
DB00370	1814
DB00457	6580
DB00216	5742
DB00962	316
DB00437	9376
DB00688	9429
DB00502	1576
DB00208	1543
DB01418	1544
DB01224	1814
DB00285	1559
DB08877	10733
DB01330	213
DB01208	5243
DB00962	1551
DB01076	1551
DB01115	8714
DB06287	1577
DB01229	8856
DB01054	775
DB00143	119391
DB00714	3358
DB04575	2099
DB00627	6584
DB01028	2566
DB00696	3358
DB00426	1576
DB00247	3350
DB00398	3791
DB00805	1812
DB00401	1577
DB00570	347688
DB01589	2566
DB00363	1133
DB08916	640
DB00458	1128
DB00570	8647
DB00801	200959
DB01025	5143
DB01414	9356
DB01035	6584
DB01008	2938
DB00819	766
DB00726	151
DB00119	5162
DB00751	150
DB00495	1557
DB03147	4835
DB00825	162514
DB00643	7846
DB00939	3785
DB01294	5742
DB00668	6580
DB00661	10257
DB00842	55879
DB01200	147
DB01115	1555
DB00867	154
DB00445	7364
DB01110	90134
DB01229	1558
DB00457	1543
DB00629	1544
DB01189	2565
DB00590	150
DB00344	5243
DB00831	54657
DB00549	1544
DB06716	2566
DB00543	1565
DB01159	2562
DB01032	6566
DB01238	3269
DB06616	2241
DB00312	2561
DB00636	5465
DB08865	23683
DB01221	4986
DB00797	3274
DB00672	6833
DB01127	1586
DB00586	10257
DB00951	1565
DB00163	5515
DB00363	59340
DB00753	3777
DB00408	150
DB00541	190
DB01544	54658
DB01558	2562
DB00786	4326
DB09028	1137
DB00207	1544
DB01263	1576
DB01171	1565
DB00586	3577
DB08865	2185
DB00454	2906
DB01009	1559
DB00327	5742
DB08865	9748
DB01100	1557
DB00705	1576
DB00501	6580
DB01138	10057
DB06616	5260
DB01021	6557
DB00363	1813
DB01009	5743
DB01238	1576
DB00801	2555
DB00549	1571
DB00805	3358
DB00822	1577
DB00563	85320
DB00978	1244
DB00495	9154
DB00866	155
DB00975	10846
DB00497	4988
DB00616	4311
DB00398	2324
DB03147	56605
DB00193	3358
DB00379	6335
DB00155	353238
DB00428	1571
DB00773	5743
DB00675	6817
DB00219	1128
DB00398	673
DB00130	9945
DB01173	2906
DB01075	6582
DB00526	9429
DB04841	8912
DB00745	147
DB01254	1545
DB00655	5243
DB00738	1577
DB00126	8424
DB00398	10257
DB01159	3760
DB00859	10599
DB01296	1571
DB00759	9376
DB08881	1565
DB00134	27430
DB00571	5004
DB00289	3358
DB00472	10280
DB01254	6777
DB00921	1577
DB00655	2100
DB00794	1558
DB00514	1139
DB06705	213
DB00188	5693
DB00619	6580
DB00171	84532
DB01105	6530
DB01176	3269
DB00688	1066
DB00938	100861540
DB00889	1577
DB00273	763
DB00865	5447
DB00227	1558
DB01254	4661
DB01009	55867
DB01221	6530
DB00593	100861540
DB00887	9356
DB00248	1815
DB00393	779
DB05294	7422
DB08932	1910
DB00125	6583
DB01268	8711
DB01268	10746
DB00316	1576
DB00570	5243
DB00413	150
DB00491	279
DB00514	1576
DB00091	6555
DB00802	1551
DB00915	2902
DB01127	1571
DB00119	5315
DB01601	1565
DB00496	1565
DB08918	6532
DB05260	7018
DB00668	1576
DB01325	6558
DB00543	59340
DB00317	8569
DB01238	151
DB00672	6564
DB00691	6564
DB00661	6331
DB04855	146
DB00449	148
DB00327	1576
DB01148	1129
DB00139	8974
DB00809	1129
DB01009	6579
DB00480	51185
DB01142	3358
DB00812	5743
DB01059	1548
DB00115	4524
DB06710	9376
DB01622	3356
DB01047	2908
DB00331	374291
DB00975	5148
DB00590	148
DB08907	1244
DB00393	783
DB00712	10257
DB04855	785
DB01452	4988
DB01337	6582
DB00583	1374
DB00446	100861540
DB00153	367
DB00470	1269
DB01050	6579
DB00297	6329
DB00951	1559
DB00521	153
DB01194	760
DB01056	213
DB00594	6548
DB01238	1128
DB08865	7075
DB00564	100861540
DB01213	847
DB00216	3350
DB00323	1559
DB00162	216
DB01076	1577
DB00134	2752
DB00599	2556
DB00975	5151
DB00119	5091
DB00568	775
DB00165	1543
DB00715	1555
DB00754	6335
DB00647	4988
DB00654	11309
DB00977	316
DB00530	4058
DB00361	1565
DB00935	152
DB00445	4363
DB01056	11280
DB00953	3355
DB09000	3358
DB00546	2564
DB00661	8647
DB00754	11280
DB00831	3269
DB00317	1565
DB06414	5244
DB08874	5243
DB00373	1557
DB00933	3362
DB00549	5742
DB00352	10257
DB00670	1133
DB01018	1576
DB01259	1576
DB00391	771
DB01254	3717
DB00143	4259
DB06218	760
DB01026	1583
DB01583	117247
DB00961	6329
DB06155	1268
DB00281	1956
DB01064	5594
DB00321	6530
DB00857	1588
DB00529	6566
DB01035	6583
DB06729	1555
DB01189	2568
DB00206	6580
DB00983	153
DB00818	54658
DB00514	4988
DB01076	54658
DB00823	5241
DB01186	3757
DB00295	54576
DB01144	771
DB01587	2554
DB01623	3362
DB01591	1129
DB00786	4313
DB01268	2321
DB00812	9376
DB01065	1545
DB00857	1565
DB00091	8647
DB00657	1135
DB08954	3269
DB01268	7525
DB00143	2938
DB00917	5733
DB00584	9356
DB00131	353
DB04942	5915
DB00458	3356
DB01132	28234
DB01054	776
DB08877	1263
DB00318	7364
DB00155	445
DB01021	763
DB00619	3815
DB01114	3269
DB01394	1571
DB01356	2892
DB00915	5243
DB00490	100861540
DB00708	4986
DB01327	10257
DB00115	6948
DB00544	9429
DB01326	10864
DB01238	1551
DB01268	7786
DB01583	6906
DB00619	27
DB01251	6833
DB00343	1559
DB01151	6583
DB00619	4835
DB00177	1559
DB00191	4128
DB00850	3269
DB01033	10257
DB01246	1576
DB00321	1814
DB00935	11188
DB00909	760
DB06589	1436
DB01254	150094
DB01028	2567
DB00796	5742
DB00669	10599
DB00571	1551
DB00458	1576
DB01120	7422
DB00674	1565
DB01179	203068
DB00834	1551
DB00286	8714
DB00997	1717
DB01159	116443
DB06616	1969
DB01240	5731
DB00667	11255
DB08877	10746
DB00661	6532
DB00747	5243
DB01221	1559
DB00398	1565
DB00546	2566
DB01186	151
DB00145	2903
DB00150	7453
DB01213	124
DB01014	5743
DB04946	3362
DB00331	51079
DB00908	6323
DB06616	3055
DB00413	3352
DB01085	1548
DB00539	2099
DB01110	3782
DB01235	1565
DB00804	1129
DB01234	301
DB01064	153
DB01167	5243
DB00775	3690
DB00420	3269
DB00991	5743
DB01268	51347
DB00237	2891
DB08910	7124
DB01103	1577
DB01100	808
DB00477	3269
DB00549	1559
DB00501	1584
DB04938	1576
DB00508	1812
DB06204	6530
DB00627	9123
DB06207	148
DB00396	6580
DB05294	9748
DB00459	5916
DB00139	64849
DB01088	5143
DB05294	5004
DB00997	8644
DB00128	8604
DB00897	200959
DB06616	51765
DB01098	1557
DB00806	5142
DB00875	1128
DB01410	1565
DB00863	6580
DB00171	291
DB06292	6527
DB00237	2898
DB01273	1141
DB00754	1557
DB00123	6542
DB00334	1815
DB00582	5742
DB01367	1544
DB01018	150
DB00678	1557
DB01144	11238
DB00244	5468
DB01435	9356
DB01005	1565
DB00672	5742
DB00231	1555
DB06216	6532
DB01189	3776
DB01023	1565
DB00128	6035
DB01159	2743
DB02300	1591
DB00783	6580
DB00797	148
DB01204	5243
DB00887	6554
DB00675	5243
DB00907	1128
DB01136	3757
DB01438	6326
DB01393	1558
DB00622	147
DB01045	10057
DB01340	1636
DB01236	2560
DB00528	100861540
DB08819	5743
DB00617	8913
DB04946	3356
DB00379	1576
DB06616	80122
DB00801	2560
DB01589	2554
DB00536	23416
DB00465	5742
DB00277	1571
DB00747	1132
DB01614	147
DB00667	6580
DB00908	1576
DB06616	5588
DB00583	1376
DB00363	150
DB00241	2556
DB08873	1514
DB01407	1543
DB00754	6328
DB00482	11238
DB01167	1571
DB08864	1557
DB00370	1576
DB00836	4988
DB00196	1551
DB00176	6531
DB00995	25824
DB06730	1577
DB01136	7422
DB00408	3354
DB01103	3176
DB00412	2182
DB01577	4129
DB00477	1813
DB00641	5243
DB01069	1129
DB00904	146802
DB00623	801
DB00988	6582
DB01223	3066
DB00679	1129
DB03147	5447
DB01204	7153
DB00431	2741
DB01412	1544
DB01248	9429
DB01144	766
DB06712	1571
DB01047	866
DB01582	213
DB00744	240
DB00181	9568
DB00615	3320
DB01357	1559
DB00524	11238
DB00630	523
DB01050	54600
DB00312	1548
DB00376	1133
DB08865	27
DB00509	353189
DB01159	3776
DB00598	153
DB01594	2554
DB01001	154
DB00371	2559
DB00563	8714
DB06589	1576
DB01234	1586
DB00975	5137
DB00248	153
DB01069	5243
DB08808	153
DB00829	5243
DB00546	2561
DB00712	54658
DB00916	1558
DB00331	4723
DB00734	1813
DB00481	10682
DB00091	1244
DB00306	2558
DB00150	6999
DB00502	2904
DB00373	154
DB01254	2050
DB00801	2564
DB00396	6582
DB01085	1131
DB01007	1544
DB00858	1588
DB01053	28231
DB00306	2891
DB06777	1576
DB00216	3352
DB06725	1559
DB00145	206358
DB00321	146
DB01076	196
DB00331	6582
DB00796	5243
DB01612	217
DB00408	151
DB01424	1562
DB00144	10396
DB05260	3553
DB00622	1133
DB00651	134
DB00427	3269
DB01088	6578
DB01173	6331
DB00159	5468
DB04868	1559
DB01011	1571
DB08828	213
DB00203	135
DB00408	3361
DB01169	1545
DB01142	6530
DB00241	89832
DB01250	5468
DB00374	64805
DB00472	5243
DB08890	2984
DB01586	1244
DB00696	3354
DB01424	1559
DB06695	7366
DB00599	2891
DB01588	2556
DB01429	801
DB00674	1136
DB00150	6567
DB00384	6340
DB00221	154
DB00988	5460
DB00415	6566
DB08877	6011
DB01355	1559
DB08889	5698
DB01618	1128
DB00590	81033
DB01055	7299
DB06335	1576
DB01198	5742
DB00704	4985
DB00237	2554
DB01213	125
DB00794	1557
DB01380	1576
DB00459	6257
DB00325	1543
DB00014	3973
DB00583	788
DB00475	2555
DB01623	1813
DB01045	1548
DB00620	590
DB01088	11309
DB00151	1491
DB00420	1133
DB01268	10114
DB00129	84889
DB01026	1586
DB06637	1571
DB00247	3356
DB06800	4986
DB00996	774
DB01065	4544
DB00619	1559
DB01200	152
DB01261	1576
DB00777	1813
DB00683	2570
DB00714	150
DB00623	3362
DB00921	54600
DB01069	1133
DB01440	9123
DB01184	100861540
DB00398	2260
DB00829	213
DB00762	1577
DB01268	122011
DB08860	5243
DB00624	6583
DB00134	4552
DB00313	1558
DB00811	64078
DB00696	1544
DB00418	2557
DB00693	1543
DB00502	3757
DB00956	4988
DB00758	1066
DB00448	1544
DB00174	6510
DB01107	2554
DB01354	2554
DB00668	150
DB00829	2554
DB01154	2560
DB00454	2902
