:START_ID(Disease)	:END_ID(Gene)
DOID:219	79709
DOID:2531	9456
DOID:263	976
DOID:14227	116064
DOID:10652	109
DOID:332	9173
DOID:10283	955
DOID:0050156	7431
DOID:9206	9440
DOID:418	1979
DOID:418	114882
DOID:9008	25776
DOID:10283	6171
DOID:635	4085
DOID:8893	1983
DOID:0050742	2730
DOID:9206	1520
DOID:332	221143
DOID:418	153339
DOID:3083	6579
DOID:1324	152065
DOID:0050156	51604
DOID:8577	6280
DOID:12365	2207
DOID:2531	3106
DOID:986	3109
DOID:9206	23670
DOID:635	8140
DOID:13223	23180
DOID:3083	10071
DOID:9008	26190
DOID:1324	9699
DOID:13223	2100
DOID:1324	80036
DOID:418	8905
DOID:8577	11031
DOID:8577	9076
DOID:8893	54205
DOID:1793	55298
DOID:8893	80149
DOID:7693	339184
DOID:219	6617
DOID:14330	390940
DOID:8577	29015
DOID:10763	201625
DOID:7693	6001
DOID:11612	91851
DOID:332	4931
DOID:3083	54097
DOID:10763	83897
DOID:1612	4288
DOID:8577	2615
DOID:2531	1622
DOID:5419	55690
DOID:986	4939
DOID:5419	1668
DOID:219	51497
DOID:8893	25937
DOID:263	9582
DOID:2531	5429
DOID:7693	441520
DOID:5419	375790
DOID:986	1521
DOID:5419	140032
DOID:10763	283209
DOID:219	699
DOID:14330	6526
DOID:1324	4326
DOID:219	23450
DOID:8778	10916
DOID:10652	581
DOID:9008	5557
DOID:5419	63894
DOID:1612	51599
DOID:14227	2549
DOID:9008	355
DOID:332	7366
DOID:9206	10595
DOID:5419	5910
DOID:14227	310
DOID:10652	54875
DOID:13223	3360
DOID:0050156	4035
DOID:0050156	64393
DOID:0050741	113177
DOID:7148	9208
DOID:1793	80736
DOID:2986	55037
DOID:986	6935
DOID:5419	4154
DOID:10763	65975
DOID:14330	23242
DOID:263	205428
DOID:12365	153830
DOID:986	2213
DOID:7693	25797
DOID:7148	717
DOID:635	9817
DOID:7148	7076
DOID:11612	8427
DOID:8893	79153
DOID:418	29995
DOID:2531	4670
DOID:9008	140691
DOID:9206	636
DOID:9008	57449
DOID:5419	390191
DOID:10652	57211
DOID:2986	5720
DOID:219	8669
DOID:2531	55748
DOID:0050742	9236
DOID:8577	64744
DOID:0050741	4616
DOID:2986	7096
DOID:7148	6279
DOID:11612	84245
DOID:1612	151246
DOID:986	6594
DOID:7693	51115
DOID:263	719
DOID:9206	4648
DOID:635	684
DOID:14330	7327
DOID:8778	3620
DOID:1324	5702
DOID:1324	152404
DOID:9206	23607
DOID:9008	27429
DOID:7147	8804
DOID:1612	4605
DOID:9008	5238
DOID:986	84138
DOID:10652	30008
DOID:635	10964
DOID:219	10146
DOID:10652	113878
DOID:263	712
DOID:9970	5788
DOID:13223	7873
DOID:8893	27292
DOID:1793	2153
DOID:8778	7084
DOID:5419	23764
DOID:635	1718
DOID:14227	55304
DOID:1324	84107
DOID:11612	349136
DOID:7148	2597
DOID:9206	83451
DOID:9744	1879
DOID:8893	7264
DOID:263	55114
DOID:5419	79874
DOID:2986	4599
DOID:13223	5662
DOID:7148	147339
DOID:9206	10367
DOID:1793	10109
DOID:986	2531
DOID:1793	1871
DOID:8778	4327
DOID:14227	79973
DOID:8893	23589
DOID:0050742	26049
DOID:332	84952
DOID:0050156	140707
DOID:5419	163175
DOID:10652	8702
DOID:5419	122809
DOID:14330	643641
DOID:635	6261
DOID:1909	43
DOID:1324	5013
DOID:1909	26167
DOID:2531	5937
DOID:635	7453
DOID:8893	26085
DOID:7693	90987
DOID:5419	10562
DOID:9970	84668
DOID:10652	654
DOID:3083	3096
DOID:418	130074
DOID:7147	53340
DOID:986	2200
DOID:219	1728
DOID:332	10346
DOID:1909	8815
DOID:2531	6988
DOID:0050741	79791
DOID:14227	23266
DOID:3083	7421
DOID:14227	10282
DOID:9008	26984
DOID:12365	148738
DOID:13223	5198
DOID:8893	5597
DOID:8778	84669
DOID:7148	5265
DOID:1909	29927
DOID:2531	581
DOID:986	23136
DOID:9206	51301
DOID:635	9830
DOID:0050742	10261
DOID:13223	6901
DOID:8893	27166
DOID:8577	8651
DOID:418	26027
DOID:986	1193
DOID:3083	375056
DOID:2986	23243
DOID:13223	3730
DOID:219	1909
DOID:0050742	3423
DOID:1612	55041
DOID:219	6631
DOID:3083	79071
DOID:418	5594
DOID:332	79828
DOID:0050742	56676
DOID:7693	84433
DOID:5419	50640
DOID:9008	79694
DOID:5419	148867
DOID:8778	5911
DOID:2986	4091
DOID:8577	10158
DOID:11612	22878
DOID:0050156	114788
DOID:9206	3959
DOID:13223	6746
DOID:12365	8826
DOID:1793	10487
DOID:263	23586
DOID:13223	23209
DOID:635	710
DOID:8778	11237
DOID:3083	5051
DOID:263	4283
DOID:332	26692
DOID:1324	10071
DOID:2841	401427
DOID:332	29880
DOID:332	644353
DOID:418	7428
DOID:0050156	153682
DOID:1909	3196
DOID:8778	23304
DOID:8893	6523
DOID:12365	283869
DOID:1793	5315
DOID:3083	2877
DOID:14330	7148
DOID:12365	7791
DOID:7148	1281
DOID:12365	643355
DOID:2531	9191
DOID:8577	1513
DOID:0050156	54926
DOID:2394	140707
DOID:12365	255919
DOID:3083	1601
DOID:7693	55064
DOID:13223	7584
DOID:0050742	874
DOID:7148	953
DOID:8893	3038
DOID:14227	81786
DOID:2986	7767
DOID:11612	23005
DOID:2986	9320
DOID:2986	311
DOID:13223	4583
DOID:1324	126003
DOID:1612	55355
DOID:8778	9076
DOID:1909	10643
DOID:418	8554
DOID:8893	84617
DOID:1324	64782
DOID:0050742	388753
DOID:3083	353333
DOID:332	9934
DOID:8893	10652
DOID:2394	94103
DOID:1686	23521
DOID:9008	8894
DOID:986	5341
DOID:1612	85465
DOID:7147	27018
DOID:1612	23601
DOID:8577	1001
DOID:2986	80010
DOID:8577	115361
DOID:1612	10519
DOID:986	7730
DOID:8893	26147
DOID:1793	10158
DOID:5419	201965
DOID:2986	4902
DOID:11612	55914
DOID:219	1938
DOID:263	128061
DOID:2531	23493
DOID:635	3669
DOID:14330	368
DOID:1324	140459
DOID:7148	6382
DOID:263	10203
DOID:10652	9744
DOID:2986	64864
DOID:0050156	79883
DOID:12365	63874
DOID:0050741	388886
DOID:2986	5373
DOID:986	7733
DOID:5419	133
DOID:8778	9320
DOID:12365	83853
DOID:14227	1990
DOID:986	339855
DOID:0050156	9343
DOID:9206	80267
DOID:0050156	83742
DOID:14330	55771
DOID:418	51479
DOID:1612	1503
DOID:7148	8239
DOID:0050741	2766
DOID:14227	284366
DOID:14330	1258
DOID:3393	9592
DOID:1612	81559
DOID:1612	4931
DOID:8577	2023
DOID:1612	9276
DOID:2531	10302
DOID:0050741	26232
DOID:1793	10498
DOID:10652	9289
DOID:0050156	3861
DOID:0050156	2621
DOID:2531	80273
DOID:8893	26298
DOID:7693	8741
DOID:1324	151473
DOID:7693	344805
DOID:10652	1806
DOID:2986	26058
DOID:332	284349
DOID:1793	8915
DOID:7693	8875
DOID:8577	2182
DOID:2531	133
DOID:8893	84674
DOID:11612	199920
DOID:2531	27252
DOID:13223	9423
DOID:9206	3710
DOID:1793	5650
DOID:635	4599
DOID:7693	387700
DOID:14227	4919
DOID:7148	6280
DOID:8577	83857
DOID:2531	81796
DOID:1793	10212
DOID:10283	2058
DOID:1793	51208
DOID:1324	666
DOID:3083	112611
DOID:2394	3796
DOID:7693	55589
DOID:0050742	65220
DOID:8893	9212
DOID:3083	65220
DOID:9206	9577
DOID:11612	148808
DOID:2986	8607
DOID:9008	5378
DOID:11612	340069
DOID:1324	55827
DOID:418	23276
DOID:14227	23658
DOID:635	4489
DOID:8893	5653
DOID:14330	23117
DOID:635	701
DOID:9970	441161
DOID:14227	51720
DOID:5419	9295
DOID:0050156	51657
DOID:7147	153527
DOID:2986	6117
DOID:0050156	64802
DOID:7693	442444
DOID:635	91543
DOID:1793	1192
DOID:219	56950
DOID:1793	7498
DOID:8577	629
DOID:3083	11226
DOID:9008	10213
DOID:0050156	3689
DOID:9970	71
DOID:332	79630
DOID:263	221955
DOID:1612	201266
DOID:12365	4967
DOID:635	5873
DOID:1324	2029
DOID:2394	9022
DOID:219	54552
DOID:2986	2832
DOID:1909	56616
DOID:635	9787
DOID:7693	126767
DOID:1793	9683
DOID:11612	7762
DOID:0050156	9189
DOID:3083	8013
DOID:14330	55657
DOID:3083	145814
DOID:8893	3934
DOID:1612	84900
DOID:219	92856
DOID:9008	51290
DOID:9970	343
DOID:986	1349
DOID:7693	4066
DOID:9008	145957
DOID:986	6773
DOID:10652	29965
DOID:12365	79887
DOID:8778	57700
DOID:7693	391059
DOID:2986	55729
DOID:263	11314
DOID:1793	9948
DOID:2986	142
DOID:0050156	5768
DOID:1793	114882
DOID:5419	151888
DOID:0050156	25844
DOID:332	57698
DOID:1612	5686
DOID:263	341
DOID:13223	79958
DOID:9008	54903
DOID:7693	57560
DOID:219	23404
DOID:7147	58515
DOID:0050741	713
DOID:2531	3006
DOID:8778	838
DOID:13223	54622
DOID:8893	7866
DOID:2531	51318
DOID:10652	23607
DOID:11612	2683
DOID:9008	3312
DOID:1612	142
DOID:5419	390436
DOID:263	10384
DOID:3083	2936
DOID:9970	9353
DOID:1612	101
DOID:5419	57532
DOID:332	56964
DOID:14330	79600
DOID:9206	6819
DOID:8778	7133
DOID:5419	56996
DOID:263	983
DOID:7148	10791
DOID:7148	8992
DOID:1793	26017
DOID:11612	7593
DOID:5419	85453
DOID:8577	6774
DOID:10652	1632
DOID:986	56704
DOID:5419	647042
DOID:7693	3663
DOID:332	653333
DOID:2531	26519
DOID:0050742	11285
DOID:10652	865
DOID:1793	84079
DOID:418	8087
DOID:5419	653505
DOID:1612	64761
DOID:12365	4343
DOID:8577	808
DOID:8577	84674
DOID:5419	1294
DOID:13223	57604
DOID:1612	813
DOID:3393	102157402
DOID:219	6418
DOID:0050741	198437
DOID:8778	187
DOID:9970	716
DOID:219	2950
DOID:9008	23306
DOID:9206	2059
DOID:0050742	1497
DOID:1793	1495
DOID:263	91272
DOID:635	10379
DOID:2531	2821
DOID:263	51129
DOID:1909	23481
DOID:8778	8651
DOID:2531	4756
DOID:8778	51429
DOID:13223	58504
DOID:5419	4084
DOID:13223	6695
DOID:0050742	401115
DOID:824	6193
DOID:1612	55568
DOID:13223	27287
DOID:3083	54557
DOID:14330	6780
DOID:14330	8289
DOID:5419	54460
DOID:8893	5266
DOID:0050742	79695
DOID:12849	3987
DOID:9008	9724
DOID:0050741	9858
DOID:12365	2643
DOID:418	23673
DOID:2986	5550
DOID:332	84329
DOID:635	10036
DOID:9008	200634
DOID:7693	2208
DOID:9206	307
DOID:635	717
DOID:12365	64319
DOID:219	1469
DOID:8893	64127
DOID:1612	533
DOID:9008	7168
DOID:8577	9246
DOID:1324	5318
DOID:418	25904
DOID:219	3976
DOID:3083	3552
DOID:8577	3620
DOID:1612	10631
DOID:8577	3430
DOID:219	6137
DOID:8778	8829
DOID:9008	10762
DOID:7693	153020
DOID:332	5316
DOID:0050742	231
DOID:635	388667
DOID:1793	9780
DOID:7148	23216
DOID:1793	11254
DOID:418	23095
DOID:986	285172
DOID:1612	126961
DOID:1793	9055
DOID:1324	388341
DOID:11612	54873
DOID:9008	23154
DOID:7693	10961
DOID:2986	63892
DOID:0050741	163732
DOID:9970	1520
DOID:332	64174
DOID:10652	79587
DOID:11612	9814
DOID:1909	11068
DOID:7148	11040
DOID:8778	27077
DOID:8577	5266
DOID:2986	3012
DOID:13223	1369
DOID:5419	84293
DOID:0050156	23612
DOID:986	83464
DOID:0050741	148223
DOID:986	90634
DOID:8893	3665
DOID:14330	2853
DOID:11612	130916
DOID:5419	10766
DOID:3393	131831
DOID:1793	51703
DOID:1612	84513
DOID:8577	10268
DOID:332	9976
DOID:5419	1937
DOID:8577	4843
DOID:219	6241
DOID:263	23589
DOID:8778	7791
DOID:2986	10960
DOID:5419	8801
DOID:13223	25769
DOID:0050742	497661
DOID:2986	10410
DOID:10652	60509
DOID:263	353322
DOID:5419	50846
DOID:14330	53938
DOID:1612	51529
DOID:12365	64859
DOID:219	1434
DOID:5419	677
DOID:5419	57706
DOID:418	53407
DOID:12365	526
DOID:12365	6556
DOID:12365	10990
DOID:8893	10158
DOID:14330	729238
DOID:8893	5721
DOID:263	5832
DOID:635	10635
DOID:14330	8635
DOID:11612	136227
DOID:1793	11343
DOID:14227	3747
DOID:10652	394
DOID:332	9056
DOID:12365	1730
DOID:3083	942
DOID:8778	84674
DOID:8778	51307
DOID:9008	9669
DOID:10652	8444
DOID:219	56006
DOID:0050742	9583
DOID:2986	5774
DOID:2986	55898
DOID:263	695
DOID:14330	23613
DOID:7693	11035
DOID:7148	2787
DOID:7693	8784
DOID:7693	3108
DOID:10652	8890
DOID:2986	64847
DOID:1909	5973
DOID:263	51411
DOID:8577	51237
DOID:9008	9678
DOID:8577	7415
DOID:1324	4633
DOID:0050156	752
DOID:8778	1398
DOID:7147	7125
DOID:0050156	23452
DOID:2986	5985
DOID:2531	6772
DOID:8893	1673
DOID:219	8818
DOID:9008	79712
DOID:1909	30001
DOID:8778	339122
DOID:219	5655
DOID:3083	283454
DOID:1793	22925
DOID:0050741	7284
DOID:635	6713
DOID:12365	2081
DOID:635	1062
DOID:8893	6283
DOID:8577	124540
DOID:1612	9645
DOID:1793	5801
DOID:7148	3071
DOID:14227	11096
DOID:2986	3703
DOID:9206	2195
DOID:14330	23189
DOID:0050156	667
DOID:2531	11156
DOID:7693	945
DOID:11612	374973
DOID:2986	22880
DOID:8577	3418
DOID:9206	6934
DOID:2986	351
DOID:332	4638
DOID:1324	6582
DOID:7693	10635
DOID:7148	26219
DOID:10652	483
DOID:13223	2741
DOID:13223	8187
DOID:0050156	2217
DOID:219	51006
DOID:8778	1051
DOID:10652	286148
DOID:3083	56243
DOID:8893	26268
DOID:11612	10395
DOID:418	81619
DOID:986	10261
DOID:1909	29887
DOID:14330	23269
DOID:9206	328
DOID:12365	90459
DOID:418	55177
DOID:2394	23633
DOID:8778	8352
DOID:7693	399818
DOID:9206	8838
DOID:13223	8363
DOID:332	4670
DOID:2531	682
DOID:9008	29104
DOID:8893	94240
DOID:7148	10549
DOID:1612	2335
DOID:332	29951
DOID:1612	6897
DOID:219	10848
DOID:7148	9235
DOID:2986	23478
DOID:9008	7520
DOID:13223	54209
DOID:11612	56896
DOID:824	10485
DOID:219	5725
DOID:0050742	5321
DOID:986	54885
DOID:3083	5660
DOID:332	51176
DOID:2531	23530
DOID:635	3683
DOID:1324	6707
DOID:2986	79714
DOID:10652	8556
DOID:14330	8874
DOID:8577	728
DOID:986	94120
DOID:5419	26996
DOID:7693	4668
DOID:3083	645432
DOID:0050742	29926
DOID:7148	6404
DOID:3083	338674
DOID:7693	84329
DOID:11612	3890
DOID:0050742	131544
DOID:635	8638
DOID:986	7940
DOID:8577	813
DOID:14227	24138
DOID:5419	7057
DOID:332	9627
DOID:2531	977
DOID:2394	4677
DOID:8778	10043
DOID:263	1306
DOID:7693	4082
DOID:332	845
DOID:263	23092
DOID:1612	131578
DOID:2986	23503
DOID:1909	54436
DOID:0050156	5066
DOID:7693	2214
DOID:2531	50626
DOID:3083	9896
DOID:1909	5939
DOID:13223	10927
DOID:2531	5649
DOID:2986	6582
DOID:219	51388
DOID:332	81328
DOID:418	4026
DOID:219	10134
DOID:0050156	90
DOID:10652	57007
DOID:3083	643669
DOID:13223	3706
DOID:7148	29851
DOID:5419	55288
DOID:7148	9466
DOID:10652	1942
DOID:986	8867
DOID:1324	282973
DOID:14330	23114
DOID:219	6223
DOID:986	9804
DOID:14227	50839
DOID:8577	4067
DOID:10652	89845
DOID:8577	1284
DOID:8577	3455
DOID:1324	8976
DOID:3393	123016
DOID:13223	80352
DOID:10652	10462
DOID:9206	1356
DOID:986	3659
DOID:1324	64207
DOID:1909	643355
DOID:8778	1089
DOID:14330	6749
DOID:13223	1021
DOID:10652	55108
DOID:2531	10654
DOID:8577	25907
DOID:1909	4323
DOID:2986	7248
DOID:14227	9839
DOID:11612	653192
DOID:1612	9768
DOID:0050742	28969
DOID:1612	259266
DOID:13223	57418
DOID:10652	11083
DOID:219	23658
DOID:3393	85403
DOID:635	8519
DOID:14330	54813
DOID:3083	144195
DOID:3083	1545
DOID:10652	50619
DOID:8893	3002
DOID:8577	9261
DOID:14227	962
DOID:12365	7752
DOID:2986	754
DOID:1324	220001
DOID:9206	56889
DOID:7148	51280
DOID:418	131408
DOID:3083	211
DOID:2986	10160
DOID:2531	1020
DOID:9206	55366
DOID:263	397
DOID:1909	3430
DOID:2986	9601
DOID:7693	11025
DOID:5419	8500
DOID:1324	128989
DOID:2986	6597
DOID:2531	143570
DOID:8893	55388
DOID:2531	9777
DOID:8778	7353
DOID:263	27106
DOID:12365	55281
DOID:1612	64768
DOID:5419	2548
DOID:1909	90637
DOID:12365	11054
DOID:332	12
DOID:11612	23303
DOID:12365	23558
DOID:3083	54886
DOID:986	57674
DOID:1909	9489
DOID:8778	5329
DOID:635	4495
DOID:7693	4354
DOID:1793	3068
DOID:2394	8878
DOID:3083	92689
DOID:2531	56892
DOID:14330	51478
DOID:3083	391059
DOID:10652	205
DOID:14227	138881
DOID:14227	3118
DOID:9206	8399
DOID:12365	84419
DOID:13223	5150
DOID:10652	1435
DOID:263	144402
DOID:3083	4199
DOID:1909	860
DOID:8577	6503
DOID:9206	79814
DOID:0050742	10783
DOID:8778	8301
DOID:986	153
DOID:2986	100133941
DOID:7693	5336
DOID:0050742	57037
DOID:12365	7167
DOID:8577	1277
DOID:418	9851
DOID:10652	5610
DOID:0050156	5058
DOID:1793	306
DOID:14227	92105
DOID:14330	9704
DOID:9970	22919
DOID:9008	9570
DOID:1909	9672
DOID:418	23258
DOID:0050156	8572
DOID:418	56907
DOID:9206	10551
DOID:263	55165
DOID:8778	586
DOID:8893	3163
DOID:418	1827
DOID:9206	90410
DOID:8778	92292
DOID:1612	8317
DOID:1793	10112
DOID:9206	25825
DOID:5419	64784
DOID:635	84439
DOID:0050742	161502
DOID:418	10238
DOID:12365	5058
DOID:14330	23313
DOID:418	84928
DOID:263	1003
DOID:3083	253559
DOID:0050156	55357
DOID:2394	131118
DOID:1612	7286
DOID:8577	140606
DOID:9206	80736
DOID:14227	202309
DOID:14330	5863
DOID:3083	8644
DOID:12365	6249
DOID:7147	6275
DOID:8778	2022
DOID:8577	8291
DOID:5419	4534
DOID:8893	3656
DOID:986	6001
DOID:12365	25797
DOID:418	10181
DOID:418	26097
DOID:332	3355
DOID:1909	6566
DOID:418	6924
DOID:13223	3759
DOID:635	3604
DOID:635	10797
DOID:12365	4238
DOID:9206	27348
DOID:11612	55700
DOID:9008	79871
DOID:1793	9052
DOID:2986	79902
DOID:0050741	10791
DOID:263	837
DOID:1793	56938
DOID:9008	79800
DOID:9206	64083
DOID:2986	166647
DOID:14330	100132406
DOID:1909	8701
DOID:11612	80736
DOID:8577	10095
DOID:12365	50807
DOID:9008	286451
DOID:14227	79072
DOID:263	701
DOID:12365	10312
DOID:8778	10581
DOID:13223	26508
DOID:219	1058
DOID:3083	6779
DOID:9008	8045
DOID:12365	7130
DOID:14330	6520
DOID:8893	83786
DOID:635	991
DOID:1793	3959
DOID:0050156	8528
DOID:13223	728712
DOID:13223	51460
DOID:3083	51586
DOID:2531	10561
DOID:14330	10482
DOID:7148	23231
DOID:418	162073
DOID:418	80256
DOID:0050742	146223
DOID:986	285966
DOID:0050741	27351
DOID:418	160365
DOID:10652	57126
DOID:5419	84263
DOID:8577	493869
DOID:3083	79812
DOID:635	983
DOID:418	84314
DOID:9008	29761
DOID:8577	10288
DOID:9206	1755
DOID:12365	3017
DOID:332	8460
DOID:0050156	5738
DOID:8893	10205
DOID:9008	57185
DOID:9206	29066
DOID:10283	54442
DOID:3083	9920
DOID:9206	372
DOID:418	55909
DOID:263	226
DOID:8893	7447
DOID:635	3430
DOID:7148	608
DOID:7148	11235
DOID:635	55233
DOID:986	375033
DOID:7147	1535
DOID:2394	6499
DOID:0050741	84888
DOID:9970	7076
DOID:14227	57205
DOID:0050156	7162
DOID:8577	27071
DOID:418	3192
DOID:0050742	1075
DOID:0050742	1798
DOID:635	1058
DOID:7148	28985
DOID:1324	6833
DOID:2531	10195
DOID:7148	343406
DOID:986	6657
DOID:9008	26263
DOID:3393	26958
DOID:9008	51399
DOID:8778	87
DOID:13223	51702
DOID:7693	283897
DOID:8893	4860
DOID:0050156	80326
DOID:219	7979
DOID:1793	4627
DOID:332	9754
DOID:14227	1486
DOID:1324	9329
DOID:1793	1604
DOID:1612	83540
DOID:3083	1363
DOID:1793	10383
DOID:8893	7083
DOID:8577	1230
DOID:0050741	1912
DOID:986	54558
DOID:0050741	25980
DOID:7148	919
DOID:418	64793
DOID:2531	54809
DOID:1793	444
DOID:8893	23474
DOID:635	6737
DOID:332	7010
DOID:219	3692
DOID:0050156	26011
DOID:7693	942
DOID:9008	55857
DOID:986	6581
DOID:9970	5175
DOID:7147	11235
DOID:1612	2537
DOID:1909	55068
DOID:418	90231
DOID:1909	51154
DOID:1909	9122
DOID:0050741	2168
DOID:9206	64750
DOID:2986	9831
DOID:3083	54504
DOID:9206	1456
DOID:635	2232
DOID:1324	7350
DOID:9206	9052
DOID:9206	79782
DOID:219	4316
DOID:7148	80256
DOID:0050156	55816
DOID:332	2591
DOID:3083	54496
DOID:14330	50809
DOID:2531	1573
DOID:14330	1843
DOID:986	55766
DOID:263	996
DOID:1612	51176
DOID:13223	1800
DOID:2394	6487
DOID:9008	51351
DOID:0050742	83875
DOID:0050741	3566
DOID:332	25976
DOID:7148	6715
DOID:1324	1967
DOID:263	153733
DOID:418	9497
DOID:7148	240
DOID:986	54981
DOID:2986	65992
DOID:986	57465
DOID:1793	4001
DOID:14227	136051
DOID:418	57724
DOID:635	3133
DOID:9008	57232
DOID:635	4940
DOID:9008	63908
DOID:14227	55970
DOID:10652	25966
DOID:0050741	1282
DOID:11612	57611
DOID:3083	5271
DOID:0050156	8543
DOID:9008	92
DOID:263	55973
DOID:9008	9659
DOID:0050742	1809
DOID:1612	4218
DOID:2986	10875
DOID:219	8692
DOID:5419	81846
DOID:7147	51639
DOID:332	55843
DOID:0050742	253012
DOID:7148	1234
DOID:219	891
DOID:7693	3431
DOID:418	51547
DOID:9206	1510
DOID:986	3642
DOID:2986	8859
DOID:8893	29089
DOID:0050156	84918
DOID:332	64231
DOID:13223	29119
DOID:1612	54187
DOID:10763	219670
DOID:986	29104
DOID:3312	50945
DOID:8577	115908
DOID:2531	226
DOID:12365	23761
DOID:9206	23092
DOID:9206	1937
DOID:8577	746
DOID:14227	10875
DOID:9970	1880
DOID:2531	10134
DOID:11612	22827
DOID:9008	10456
DOID:11612	64859
DOID:9008	55234
DOID:8577	4939
DOID:418	57826
DOID:8778	50506
DOID:2986	4938
DOID:8577	23366
DOID:10652	1573
DOID:0050156	393
DOID:14330	30827
DOID:11612	113622
DOID:418	10776
DOID:5419	399909
DOID:263	1000
DOID:1612	1063
DOID:986	6352
DOID:0050742	84513
DOID:5419	29068
DOID:10763	28965
DOID:7693	5293
DOID:2531	83636
DOID:263	637
DOID:10652	326
DOID:3393	158248
DOID:8577	1278
DOID:14227	6717
DOID:5419	22992
DOID:12365	55129
DOID:2531	4646
DOID:8778	84752
DOID:3083	51347
DOID:263	1643
DOID:7148	51100
DOID:9206	5284
DOID:635	3428
DOID:263	55704
DOID:8778	8618
DOID:8577	2769
DOID:11612	9972
DOID:2986	57209
DOID:9206	9245
DOID:7147	51503
DOID:9206	8618
DOID:418	55741
DOID:1612	55176
DOID:8778	8531
DOID:10652	6360
DOID:635	9700
DOID:5419	8669
DOID:0050156	1509
DOID:7693	4718
DOID:635	6891
DOID:10652	10677
DOID:0050156	80034
DOID:10652	54851
DOID:7147	2791
DOID:219	3267
DOID:5419	253827
DOID:11612	23186
DOID:332	219855
DOID:263	389336
DOID:8893	81873
DOID:263	9859
DOID:1909	79001
DOID:0050156	4192
DOID:1324	2813
DOID:7147	400569
DOID:0050741	149563
DOID:219	54606
DOID:9008	5689
DOID:418	7798
DOID:7148	3384
DOID:3393	339855
DOID:14227	4736
DOID:9008	6197
DOID:2986	55620
DOID:7148	4488
DOID:1793	9111
DOID:9008	27032
DOID:1324	3897
DOID:3083	231
DOID:1909	2022
DOID:3083	7791
DOID:14330	54477
DOID:0050741	51435
DOID:2986	25926
DOID:7693	26049
DOID:1324	353299
DOID:4481	1412
DOID:10652	22796
DOID:2394	5795
DOID:8893	548596
DOID:3083	202134
DOID:13223	79834
DOID:1324	201562
DOID:5419	51526
DOID:10283	56946
DOID:5419	51043
DOID:0050742	6574
DOID:8577	947
DOID:1909	29967
DOID:10652	9857
DOID:7693	126308
DOID:3083	84674
DOID:7148	55640
DOID:12365	138881
DOID:1909	55757
DOID:1793	10008
DOID:8778	50616
DOID:1793	55625
DOID:14227	6309
DOID:7693	101
DOID:7148	4818
DOID:7147	3957
DOID:5419	23137
DOID:1324	123811
DOID:1324	1072
DOID:635	3965
DOID:3083	10899
DOID:10652	56987
DOID:418	805
DOID:8778	6397
DOID:418	55739
DOID:8778	55076
DOID:635	10213
DOID:1612	55526
DOID:9008	9937
DOID:418	26270
DOID:1612	541578
DOID:219	3654
DOID:1793	8331
DOID:13223	4656
DOID:12365	483
DOID:13223	30837
DOID:9970	643802
DOID:11612	129530
DOID:8893	9683
DOID:9008	6137
DOID:418	1520
DOID:824	222068
DOID:9206	3880
DOID:5419	2017
DOID:2394	9692
DOID:0050742	8544
DOID:0050156	220
DOID:5419	2526
DOID:14330	51657
DOID:0050156	727866
DOID:2531	9640
DOID:5419	114885
DOID:3083	5327
DOID:2531	5519
DOID:2531	4684
DOID:5419	126868
DOID:0050741	26207
DOID:8893	5693
DOID:7148	29095
DOID:14227	84945
DOID:10652	3300
DOID:14330	22889
DOID:14330	9139
DOID:11612	126014
DOID:7693	55775
DOID:10283	5034
DOID:2986	3399
DOID:0050742	152503
DOID:1793	6819
DOID:986	79718
DOID:219	26155
DOID:8577	10135
DOID:10652	29994
DOID:2531	23456
DOID:7147	548644
DOID:9008	24146
DOID:635	3832
DOID:9206	967
DOID:8778	10409
DOID:2986	116372
DOID:9206	4907
DOID:219	3646
DOID:2986	3148
DOID:635	4171
DOID:332	79925
DOID:14227	10802
DOID:8577	8542
DOID:1793	8796
DOID:0050156	6320
DOID:1612	26064
DOID:635	55872
DOID:3083	158511
DOID:418	80021
DOID:3083	27
DOID:1793	11015
DOID:8577	5724
DOID:10652	23431
DOID:9008	84319
DOID:7148	137868
DOID:9206	7103
DOID:8778	10529
DOID:219	705
DOID:263	6790
DOID:8577	84058
DOID:0050742	51303
DOID:14330	4327
DOID:1324	92689
DOID:7148	23150
DOID:9206	9275
DOID:11612	284274
DOID:986	7903
DOID:9008	79770
DOID:9206	6711
DOID:7693	3684
DOID:7148	64092
DOID:635	644
DOID:332	5638
DOID:263	23097
DOID:9008	51028
DOID:5419	277
DOID:0050156	56938
DOID:11612	343413
DOID:10652	283
DOID:986	29058
DOID:2531	1340
DOID:14330	8837
DOID:5419	25840
DOID:3083	7086
DOID:1793	51012
DOID:418	284131
DOID:7148	1088
DOID:1612	54443
DOID:9008	55148
DOID:0050741	482
DOID:0050742	8714
DOID:0050156	968
DOID:14227	144245
DOID:0050742	1646
DOID:418	9605
DOID:263	915
DOID:2986	9050
DOID:332	55732
DOID:2394	4848
DOID:986	64766
DOID:14330	23112
DOID:7148	963
DOID:14227	516
DOID:5419	6667
DOID:0050156	494514
DOID:418	6601
DOID:0050156	5818
DOID:0050742	60468
DOID:11612	282679
DOID:12365	1200
DOID:7148	11026
DOID:3083	79870
DOID:1909	9103
DOID:2531	51759
DOID:2986	400
DOID:3083	9043
DOID:1909	10437
DOID:7147	51192
DOID:1793	3673
DOID:8893	9775
