:START_ID(Compound)	:END_ID(Gene)
DB00541	4793
DB00997	6337
DB00390	55620
DB00223	5997
DB01092	5891
DB08916	23097
DB00982	3202
DB00398	55034
DB00390	1848
DB00643	8568
DB00694	10046
DB00877	1870
DB01254	3122
DB08877	29978
DB00960	6908
DB00970	5467
DB01396	5927
DB01261	9488
DB00631	54386
DB04842	51478
DB00445	57406
DB00481	57178
DB00523	9246
DB00717	9276
DB01243	1026
DB00679	55281
DB00783	91137
DB00465	5997
DB01254	84159
DB00404	1026
DB08881	54541
DB08901	5566
DB04573	9053
DB00346	12
DB00831	25966
DB00481	8202
DB00854	4118
DB01268	2222
DB06803	26471
DB00223	2920
DB00398	50865
DB00762	4851
DB01590	59342
DB04942	3202
DB01118	1717
DB01590	57192
DB01607	5058
DB00443	2817
DB08865	9961
DB04572	11197
DB08877	26036
DB00970	4312
DB04865	11319
DB00923	9926
DB00305	4776
DB01024	56997
DB01074	8565
DB00679	8444
DB06803	23304
DB01179	57787
DB00877	9961
DB01060	5588
DB01026	6713
DB01103	80232
DB01234	9531
DB00947	8722
DB00968	54807
DB00570	79567
DB00381	6721
DB00305	29893
DB00305	8444
DB00947	54961
DB01188	3098
DB01074	10957
DB06803	5831
DB01024	18
DB01406	6239
DB00934	3949
DB08860	3104
DB01254	57763
DB01195	54541
DB00857	51310
DB00234	54442
DB06287	79170
DB01074	9181
DB00694	28971
DB00541	4851
DB00970	7852
DB00641	780
DB08916	54981
DB04573	1301
DB00428	79090
DB01406	10802
DB01030	8357
DB01061	23410
DB00970	323
DB09020	55758
DB08866	9695
DB00867	7048
DB01177	35
DB01204	221443
DB00170	2185
DB00602	57763
DB01204	28956
DB01204	6988
DB01177	10123
DB06691	5058
DB00444	330
DB01243	664
DB09020	23378
DB01013	83937
DB01243	54541
DB00180	9124
DB00563	3978
DB00643	11054
DB01119	54681
DB04842	27346
DB00857	6509
DB01590	11007
DB04573	27244
DB01030	3105
DB00588	5580
DB04868	5265
DB01204	2042
DB01262	355
DB00441	4232
DB06710	25976
DB00443	102
DB00523	1831
DB00947	3486
DB01232	1301
DB00426	10610
DB08912	9812
DB00643	54733
DB00694	3122
DB00877	11179
DB00854	11325
DB00412	2222
DB01074	54442
DB00755	5468
DB00188	115201
DB00539	1831
DB00398	1026
DB00367	64428
DB01103	9114
DB08877	9533
DB04865	51720
DB01222	5166
DB08865	6307
DB01396	25836
DB00223	25976
DB02546	9854
DB00970	23161
DB00816	1802
DB00445	178
DB08865	5187
DB00877	29978
DB01074	55361
DB00175	9488
DB01396	8731
DB01177	6845
DB01366	4482
DB01254	5525
DB00305	392
DB01166	6304
DB01034	5710
DB00242	672
DB00570	55884
DB00928	51742
DB01262	2770
DB00539	1595
DB00889	4313
DB01273	22884
DB01103	8324
DB01034	23383
DB00555	7048
DB00783	83460
DB00523	8204
DB01077	5359
DB00390	26747
DB00374	406
DB01092	10765
DB01273	4299
DB00159	1475
DB01034	9988
DB01188	27244
DB08916	57192
DB08860	9266
DB00738	16
DB01254	2065
DB01273	10180
DB00762	51514
DB01623	4864
DB04865	51271
DB00441	8850
DB00444	2810
DB00602	9988
DB00928	79693
DB06287	10525
DB00264	10557
DB01204	51510
DB08865	3423
DB09020	25909
DB00783	55008
DB01024	10398
DB00679	51696
DB00934	3157
DB00398	329
DB00188	10213
DB01118	11182
DB00390	57396
DB00300	10559
DB00518	10969
DB08912	54800
DB08912	4783
DB01064	2920
DB00286	3223
DB01177	2588
DB01222	10272
DB00317	51385
DB01074	10221
DB00541	10320
DB06589	1396
DB00679	440
DB00367	55604
DB04842	10682
DB00970	950
DB00935	54504
DB00928	22944
DB00755	5909
DB00588	5997
DB08881	7508
DB00392	2222
DB06287	1942
DB01074	4864
DB08916	1675
DB06616	1891
DB08881	26751
DB00541	2887
DB08916	9988
DB00539	10493
DB00877	10916
DB00477	3988
DB00170	8444
DB00443	6304
DB01024	3043
DB00305	23053
DB01243	2113
DB00223	1052
DB00242	481
DB00857	8542
DB00762	9668
DB00361	306
DB08865	12
DB00530	4776
DB00472	4313
DB02300	4312
DB06589	4331
DB00367	9695
DB00188	3475
DB01104	8878
DB00317	8339
DB01396	57018
DB06287	10079
DB00445	6251
DB01234	23609
DB04865	1647
DB08912	875
DB00361	4864
DB00481	23041
DB01234	4482
DB08865	780
DB01396	1662
DB00541	23597
DB01074	440026
DB01229	10111
DB00787	9653
DB00643	54853
DB00890	2852
DB01034	468
DB00541	8821
DB00374	54541
DB01179	2054
DB00783	10668
DB06287	83463
DB08916	1649
DB01204	5290
DB05266	5921
DB00367	11142
DB00990	3508
DB00609	8727
DB00374	6386
DB00374	101
DB00877	9091
DB00643	54815
DB00928	7753
DB00755	23588
DB01590	665
DB00091	9289
DB00514	5831
DB09020	1871
DB00390	54438
DB00434	1022
DB00570	23139
DB08881	1891
DB08947	29978
DB04842	6721
DB00305	5252
DB01254	65123
DB00947	10174
DB00305	51257
DB01254	65084
DB01100	6319
DB01172	5743
DB01177	2817
DB00979	6304
DB01115	22796
DB00378	2852
DB01396	7994
DB00982	25805
DB00477	6319
DB01179	9143
DB00882	93129
DB06804	468
DB00523	4864
DB00585	8349
DB01034	2617
DB01396	4780
DB06803	2673
DB00091	6734
DB02546	5770
DB00445	10444
DB00508	10007
DB09020	1198
DB00570	64761
DB08860	10379
DB08912	5831
DB00928	4780
DB00810	1647
DB00762	4775
DB00997	35
DB00432	4312
DB01254	59342
DB00970	788
DB00550	1026
DB00441	3106
DB00374	23589
DB06287	4817
DB00367	92689
DB00162	6616
DB00540	4597
DB01222	4609
DB00997	5164
DB04865	1958
DB01034	1958
DB01229	10112
DB00717	2852
DB00091	112611
DB01176	23131
DB01224	2048
DB00444	5164
DB01034	1950
DB00445	80777
DB04865	23411
DB01074	6509
DB01234	51499
DB08865	25949
DB01103	2624
DB00762	55108
DB01623	2224
DB08866	79170
DB08912	4925
DB00762	1958
DB06616	57192
DB01030	1954
DB00444	200081
DB04865	902
DB00715	665
DB01034	56997
DB00530	5613
DB00928	10813
DB01396	2959
DB00481	5236
DB00679	3624
DB00762	7178
DB00547	1052
DB06287	178
DB01092	9818
DB00445	57192
DB00626	2690
DB01021	2690
DB01030	5696
DB00762	51282
DB01030	7077
DB00398	7159
DB00345	2690
DB01034	56888
DB01179	9903
DB01622	9641
DB00188	22863
DB00227	55793
DB00947	10559
DB00694	393
DB08916	16
DB00299	5019
DB00846	5255
DB00982	211
DB00730	25805
DB00637	3988
DB00694	5654
DB01092	11011
DB01034	440
DB04868	23200
DB01047	6603
DB00539	10682
DB01251	5058
DB00543	3638
DB00188	5707
DB00715	8349
DB01273	334
DB01092	80745
DB08916	4303
DB00762	65095
DB06287	23635
DB01034	11272
DB00997	81544
DB04865	58155
DB00623	3156
DB08865	9817
DB00822	4208
DB00518	891
DB01590	55602
DB00836	6307
DB00445	55367
DB01394	23139
DB00602	10525
DB00332	4582
DB00443	6742
DB08881	687
DB04842	4118
DB00541	23210
DB01177	3135
DB00445	27122
DB00188	310
DB00905	4312
DB02546	842
DB01188	30001
DB01177	63874
DB00675	8349
DB00846	54541
DB00631	3725
DB08865	9897
DB08881	2534
DB01034	9695
DB01034	65124
DB00261	387
DB01273	23304
DB00877	3162
DB00445	5046
DB01100	2224
DB00694	9341
DB08865	6810
DB00541	8312
DB00091	3998
DB01074	7439
DB08901	7015
DB00643	84079
DB00641	79735
DB08860	3156
DB00444	54442
DB00305	6591
DB01030	7923
DB00398	80212
DB00679	23670
DB06228	1021
DB00995	2852
DB01044	3551
DB00641	23038
DB01211	10057
DB08865	8874
DB00444	55008
DB00783	8821
DB00762	51499
DB01024	55148
DB01092	25805
DB01092	9958
DB02546	10370
DB00444	9776
DB00374	23054
DB00398	4783
DB00170	9266
DB00970	6048
DB00434	7994
DB00409	9143
DB01254	4123
DB00305	3398
DB08865	6257
DB08604	6509
DB01056	23335
DB00305	5721
DB00481	11011
DB00715	6309
DB01034	4312
DB00928	79094
DB00997	8444
DB06710	3628
DB00857	5743
DB00643	26020
DB01074	26036
DB00367	6676
DB00997	5025
DB01177	1301
DB00997	4128
DB01396	5971
DB00620	4783
DB08604	2673
DB00543	3156
DB00947	9641
DB08877	9797
DB01171	4792
DB00443	9775
DB00570	9261
DB00563	10013
DB00390	2908
DB01061	1050
DB01273	9655
DB00715	2745
DB00444	467
DB00242	4605
DB06803	64746
DB00970	7915
DB01406	51566
DB08912	6657
DB00982	481
DB08865	7048
DB08912	54961
DB00903	873
DB08865	1595
DB01366	6714
DB01092	3164
DB06287	10206
DB04865	5289
DB00643	4790
DB01406	57535
DB00704	7048
DB08865	6616
DB00643	22870
DB00679	26227
DB00995	2770
DB00970	9917
DB01177	3553
DB00367	9276
DB01396	51696
DB08806	10892
DB00374	10013
DB00223	2542
DB00679	51478
DB00234	9143
DB01234	896
DB01238	5106
DB00253	2852
DB00305	8851
DB00444	23650
DB00091	4141
DB01103	27324
DB00381	9695
DB00481	7905
DB00620	9531
DB00227	7485
DB01628	3551
DB00188	4851
DB00507	10013
DB00877	22863
DB00305	64061
DB02546	64400
DB01177	25814
DB01200	16
DB00987	5654
DB01092	22889
DB00390	79609
DB01095	1026
DB00882	55793
DB01179	3628
DB00361	47
DB08901	2261
DB00602	11152
DB06711	9143
DB00445	2817
DB06803	1846
DB01254	1730
DB00444	29915
DB04573	23224
DB04865	65117
DB00982	3162
DB00643	5905
DB01008	7376
DB00443	51422
DB00867	8444
DB01103	23097
DB00508	2222
DB01396	23645
DB06803	9702
DB00854	23635
DB00170	7015
DB01204	4776
DB00704	1831
DB01103	81575
DB00170	5971
DB00715	7626
DB00368	57192
DB06589	55033
DB06287	9236
DB00443	387
DB00444	230
DB01590	4850
DB08916	3638
DB02546	23113
DB08865	10007
DB06710	25803
DB01103	5547
DB01092	29919
DB01008	9212
DB08912	3155
DB01204	2185
DB00499	12
DB06718	51422
DB06287	83444
DB08860	57827
DB00846	5580
DB00773	10133
DB08916	79090
DB01188	5467
DB00443	27347
DB01273	64422
DB00445	79901
DB01103	51696
DB00602	2617
DB04865	3164
DB01254	2619
DB01396	4793
DB01030	199
DB00091	3934
DB00877	175
DB00661	27244
DB00675	80212
DB01234	10644
DB00987	64080
DB01396	9519
DB00220	10797
DB06589	8624
DB08865	23207
DB00679	8501
DB00444	440270
DB01008	25
DB00398	4528
DB00563	4638
DB00947	166
DB00831	1718
DB00793	3725
DB04794	9738
DB06150	10551
DB08912	1788
DB01030	51599
DB00738	57406
DB08881	80227
DB00523	5720
DB01177	6347
DB04865	4780
DB08604	51569
DB00188	10241
DB00631	1846
DB02546	2664
DB00643	3566
DB06287	26959
DB00170	4776
DB00641	9741
DB01222	4616
DB00188	64061
DB01092	8349
DB09020	10181
DB01380	57192
DB00643	147179
DB08911	55974
DB08865	23304
DB00252	9903
DB01590	1032
DB00220	4783
DB01008	8131
DB01103	1959
DB00783	23670
DB00903	5909
DB00530	6657
DB00444	81566
DB01177	10818
DB04865	51317
DB00091	7538
DB08877	3364
DB00928	9988
DB01034	26043
DB00928	25976
DB00970	4200
DB00850	230
DB00481	51646
DB01103	8835
DB00091	372
DB00441	23764
DB00987	727
DB00523	7099
DB00539	9712
DB00857	5118
DB00136	6367
DB01254	10451
DB00309	8312
DB01034	164
DB00170	133
DB01149	25803
DB00993	1301
DB08916	8800
DB00762	56997
DB00530	54210
DB04865	1052
DB00762	4793
DB00544	1026
DB00367	102
DB01092	57018
DB06616	4864
DB01103	5252
DB01013	4208
DB08911	3300
DB00485	4200
DB00445	1515
DB00390	23276
DB00162	8821
DB00441	291
DB01254	79170
DB01204	10123
DB01092	79872
DB01074	80149
DB01179	30850
DB00877	9710
DB01273	6988
DB00679	29911
DB08912	9170
DB01406	12
DB00570	55379
DB00997	9820
DB00758	22905
DB00509	10551
DB01053	1786
DB00679	51171
DB00643	1677
DB01622	9917
DB08912	6799
DB01273	23473
DB00643	3611
DB01273	695
DB01396	79647
DB01204	1176
DB00445	6721
DB01177	83989
DB04573	9702
DB01366	8851
DB00523	1999
DB00643	5997
DB00857	10525
DB00199	11142
DB01254	8991
DB00738	9181
DB01243	1649
DB01179	1454
DB00210	64080
DB00877	5986
DB01234	835
DB08881	339229
DB05266	4023
DB00530	23335
DB00694	858
DB00374	5898
DB00877	1666
DB01204	55281
DB01222	7538
DB08604	6510
DB01254	3815
DB00165	2690
DB01188	205
DB00987	2770
DB06803	148022
DB00513	4118
DB00227	9710
DB01146	2548
DB06616	50814
DB01590	9061
DB00643	29928
DB01008	10046
DB08881	5166
DB00928	1983
DB00679	29994
DB00136	1509
DB00444	1301
DB00857	8774
DB00220	16
DB01204	5498
DB00934	6307
DB01024	3486
DB01034	3329
DB00336	1026
DB00305	467
DB00170	25805
DB00679	9709
DB00288	12
DB01188	51141
DB00170	1958
DB00570	2113
DB00694	4846
DB00170	6657
DB01273	85377
DB00568	4118
DB00602	868
DB00443	6195
DB00091	6301
DB01406	55604
DB08865	6721
DB00773	8444
DB00755	3337
DB01222	28971
DB01016	23378
DB00518	25966
DB08865	1509
DB08860	2896
DB08916	6304
DB00730	4846
DB01204	4193
DB00396	54541
DB00444	55367
DB00850	4864
DB01177	2987
DB01238	3157
DB00390	1647
DB08865	2745
DB00412	7074
DB00877	4736
DB01034	10208
DB01268	58533
DB01396	57396
DB01243	1831
DB08916	1950
DB01034	10241
DB01254	3551
DB00390	5366
DB00387	7849
DB00870	29978
DB02546	10487
DB00762	256364
DB00441	622
DB08958	5627
DB00445	6657
DB04865	8780
DB00305	1263
DB00518	23210
DB00381	39
DB00443	4616
DB00762	152559
DB00635	9217
DB08901	701
DB06287	8720
DB01030	7915
DB01092	5819
DB04865	1850
DB08916	9246
DB00831	10845
DB00623	1595
DB00445	4128
DB00987	29980
DB00332	6676
DB01074	51742
DB00481	23363
DB00733	7018
DB01254	23200
DB00444	55837
DB08911	6799
DB00762	3978
DB00188	8780
DB01222	1301
DB00647	64080
DB00999	25
DB01092	1026
DB01103	23038
DB09020	23476
DB01092	10523
DB00334	12
DB00523	2042
DB08916	55825
DB09020	8554
DB00995	5927
DB00481	57804
DB00741	25976
DB00309	85377
DB00643	1912
DB01224	51005
DB00374	317
DB01254	51171
DB00244	4072
DB01234	51466
DB00643	7099
DB01396	26511
DB00822	10797
DB00291	26020
DB01024	3383
DB00877	10695
DB00374	10140
DB00381	230
DB01234	27347
DB00997	57406
DB00481	8869
DB02546	29919
DB01103	1277
DB06287	1611
DB01006	1021
DB00602	9709
DB00679	55620
DB00915	23131
DB06155	4312
DB01229	10589
DB01204	7376
DB00715	10682
DB01092	8050
DB00444	9988
DB00481	1831
DB00499	58472
DB00762	79797
DB01024	9289
DB01100	230
DB00643	7262
DB00928	4927
DB09020	8609
DB01179	824
DB00773	3551
DB00679	51170
DB01590	23659
DB00444	5743
DB00162	1616
DB04573	55033
DB01034	55129
DB00398	51657
DB00679	5157
DB00609	54807
DB00305	1643
DB06147	64080
DB01034	7376
DB00162	4088
DB00170	7071
DB01030	51540
DB01396	26993
DB00481	3611
DB06803	50854
DB02546	7439
DB00188	26227
DB00850	9710
DB00332	23338
DB01273	80010
DB01053	23070
DB00783	16
DB01211	9851
DB00773	3628
DB08881	201229
DB01030	2769
DB00550	23670
DB04865	5926
DB00367	22941
DB00970	2769
DB01103	55544
DB00917	23705
DB04573	8312
DB00188	9903
DB00643	5366
DB01053	10211
DB00244	375346
DB08916	64080
DB00344	3398
DB00773	2274
DB06287	5290
DB01254	55608
DB01394	9903
DB00443	80273
DB00947	8503
DB08604	5106
DB04573	5331
DB08860	8444
DB00481	23635
DB06589	51282
DB00982	976
DB02300	7538
DB00465	4792
DB01229	25909
DB00441	1847
DB06803	22872
DB01273	6651
DB00643	79143
DB08881	23097
DB02546	23294
DB09020	1647
DB01198	6812
DB00613	3934
DB01273	51191
DB01396	9988
DB01171	9267
DB00361	2314
DB00928	54442
DB00877	220972
DB09020	5566
DB01083	4597
DB00518	1855
DB00539	10007
DB01396	29066
DB01100	10682
DB00444	291
DB00643	3475
DB00481	51019
DB00679	4651
DB00822	8835
DB01030	11152
DB00643	4609
DB01054	55008
DB01325	5290
DB08912	728661
DB08901	1659
DB08912	60509
DB01396	5562
DB08901	178
DB00305	256364
DB01103	3479
DB01103	7077
DB00588	7538
DB00694	823
DB00154	8518
DB00305	8061
DB01590	10046
DB00793	5743
DB00374	5547
DB08912	307
DB01024	10681
DB00570	2314
DB01177	1368
DB00445	2523
DB00694	6845
DB01204	10610
DB01188	3157
DB00374	5136
DB00390	10845
DB00694	1891
DB01243	10797
DB01177	7015
DB00641	10365
DB08865	11152
DB00762	29915
DB00443	2040
DB01222	5236
DB02546	1119
DB01179	7159
DB00602	2058
DB08901	8900
DB04865	10138
DB09020	8345
DB00882	5627
DB00783	10907
DB00091	9276
DB00336	1514
DB06287	3551
DB00229	8573
DB04865	23378
DB08916	10007
DB00374	5144
DB08912	1153
DB01254	7318
DB06803	79094
DB00253	4792
DB00443	5827
DB00540	3157
DB08865	7296
DB00433	5058
DB00643	11098
DB01034	29978
DB00641	10826
DB00229	154
DB01034	6286
DB00860	1831
DB00170	2959
DB01074	64786
DB00762	55624
DB00445	5641
DB08865	9820
DB00970	6781
DB00970	5698
DB01119	9851
DB00401	11197
DB00530	3815
DB00305	9440
DB00317	9988
DB01204	8398
DB01074	4088
DB00398	11142
DB00970	10211
DB00136	9926
DB01030	25844
DB01103	6813
DB00877	54807
DB00630	1029
DB00190	23635
DB00857	9961
DB01030	29058
DB00563	5971
DB00523	54502
DB00261	3108
DB01044	8444
DB00679	2224
DB00305	79029
DB08865	55620
DB00570	4627
DB00762	5984
DB08865	6778
DB00305	81566
DB00374	55654
DB01204	5058
DB00390	3772
DB00539	2222
DB08877	7372
DB06718	5359
DB04865	10181
DB00733	336
DB00717	12
DB00445	1650
DB04552	4016
DB00441	23670
DB00997	81533
DB00928	9933
DB01030	7015
DB00242	57804
DB08860	81566
DB08916	10320
DB00465	5058
DB09020	57018
DB00443	5166
DB06803	10007
DB01092	5187
DB01234	3315
DB04865	6873
DB00481	4758
DB01024	11072
DB00443	79960
DB00997	55367
DB00962	55033
DB02546	210
DB00305	3107
DB01024	23673
DB06616	6337
DB00570	4097
DB00381	4597
DB00834	3553
DB01092	10180
DB00091	6400
DB01222	51422
DB00336	58472
DB00322	55367
DB00928	705
DB00631	1843
DB00188	83737
DB00970	1677
DB01179	23299
DB08604	2920
DB01084	5743
DB01273	49855
DB01074	1027
DB01273	6776
DB01234	4792
DB00570	51330
DB00305	55171
DB00810	93594
DB00643	10589
DB06616	230
DB01064	1026
DB00227	57804
DB00344	5092
DB01177	393
DB00499	2770
DB00188	10668
DB00481	6714
DB01103	7879
DB01234	58477
DB00960	8324
DB01034	8202
DB01254	5920
DB01204	9820
DB00643	51719
DB00641	5927
DB00670	64080
DB00444	51646
DB00928	8565
DB01067	10695
DB00657	5019
DB00409	6676
DB08912	7869
DB01118	8878
DB01623	1026
DB09020	55294
DB01074	10802
DB00762	3665
DB00131	10695
DB00434	2274
DB00481	54828
DB01590	9673
DB00446	8900
DB01023	57192
DB01590	6195
DB00374	10437
DB01396	10150
DB00877	3693
DB01024	84617
DB00960	1021
DB00170	2810
DB01204	3338
DB01254	6817
DB00643	23463
DB01092	55033
DB00679	5106
DB00758	55893
DB00170	8900
DB01222	9267
DB00877	2535
DB00762	64393
DB02546	1026
DB00773	126298
DB01034	7494
DB08881	55034
DB00603	2852
DB09020	533
DB01099	57192
DB00091	23657
DB04839	4200
DB00679	8339
DB00361	7187
DB09020	3280
DB01234	1831
DB00711	10551
DB00641	23097
DB09020	29072
DB00970	1793
DB01590	29919
DB00928	9913
DB00947	93129
DB00637	3638
DB00434	55602
DB01204	178
DB06589	7494
DB00877	8835
DB09020	25805
DB00972	3909
DB00987	51514
DB00602	468
DB01229	891
DB08916	1978
DB01034	3853
DB00982	624
DB00588	4582
DB00762	4193
DB00553	2131
DB00367	7538
DB00481	50813
DB06803	26227
DB00518	8061
DB00170	7296
DB08916	1831
DB00374	9988
DB00934	3551
DB01179	3566
DB00374	1839
DB00305	55620
DB00679	10765
DB00305	9134
DB00947	1465
DB00220	9276
DB02546	11080
DB01034	5261
DB06287	1301
DB00188	10049
DB01234	150094
DB00381	6307
DB00288	4792
DB01030	64601
DB00613	29890
DB08881	57761
DB00481	58497
DB00903	1645
DB01254	549
DB00445	3566
DB00188	9451
DB00518	5331
DB00688	51021
DB00738	6804
DB01044	1677
DB00481	3295
DB00795	5743
DB00631	2354
DB01396	3280
DB00839	23338
DB00188	1647
DB00591	1500
DB04573	93594
DB00997	1301
DB00283	3156
DB01234	4616
DB00726	6839
DB00541	25829
DB00444	3725
DB00563	23142
DB00619	6304
DB00867	10782
DB01177	10206
DB01229	85236
DB06287	3122
DB06287	79187
DB00631	11072
DB00481	3162
DB00229	11197
DB00441	283537
DB00374	3398
DB08866	79080
DB04865	2353
DB08912	5498
DB00541	4140
DB01179	23276
DB00188	3315
DB00412	1891
DB04865	8878
DB00882	7108
DB01200	4925
DB04573	1021
DB01273	58497
DB01590	10982
DB01124	64080
DB00563	9134
DB00441	10898
DB01254	3108
DB01224	256364
DB04868	3553
DB00755	92342
DB04865	5366
DB00641	1066
DB00162	6304
DB01254	8195
DB01188	23705
DB00154	91949
DB00091	51569
DB08916	23786
DB01396	22887
DB00694	10610
DB00188	11325
DB01034	11200
DB01030	230
DB08860	8859
DB01623	4303
DB00679	8821
DB04865	9129
DB00443	55825
DB06287	2263
DB01590	10057
DB02300	4792
DB00300	6347
DB00170	7690
DB01103	23659
DB01103	23378
DB00678	23212
DB00381	51478
DB01118	4118
DB00997	22996
DB08860	6988
DB01623	4597
DB01234	26517
DB00374	967
DB00970	57406
DB00485	55148
DB00374	1514
DB00762	131408
DB08865	2770
DB08877	22887
DB00857	387
DB00445	53916
DB08877	1846
DB01034	5997
DB00570	64780
DB00261	10362
DB00715	9709
DB00361	6713
DB01092	728642
DB00982	11098
DB01177	23673
DB00305	51278
DB01024	30851
DB01590	440193
DB00762	585
DB01024	29978
DB01412	1066
DB01229	84617
DB00602	8614
DB00570	7414
DB00541	56888
DB08912	9702
DB00300	1950
DB06803	3162
DB00947	79735
DB01204	1066
DB01254	3638
DB01229	26993
DB00188	10797
DB00091	5366
DB00170	1788
DB04868	375346
DB00390	5971
DB00367	23541
DB06803	11260
DB00481	85236
DB00947	30851
DB01179	9988
DB00523	9641
DB00928	65117
DB01030	3108
DB00188	836
DB00570	10589
DB00443	4792
DB01054	9797
DB01204	3425
DB00982	3486
DB00541	891
DB01623	63874
DB02546	211
DB00091	22926
DB00694	5698
DB01396	905
DB00091	6746
DB00518	10849
DB00654	4312
DB01092	79693
DB00530	4118
DB08865	79090
DB00539	29911
DB08912	4776
DB00947	1942
DB01085	5613
DB00675	23588
DB00877	901
DB00296	7018
DB01396	65117
DB00441	6676
DB00744	1021
DB01229	55635
DB00631	55367
DB00443	23530
DB00444	148022
DB00631	1847
DB00188	355
DB08912	3316
DB01074	6472
DB01222	9531
DB01024	11098
DB00680	5827
DB01177	3800
DB00903	2730
DB02546	23287
DB01177	4924
DB01590	6616
DB01177	50
DB00793	54541
DB01590	10347
DB06287	3964
DB00570	8682
DB00783	10897
DB00755	7128
DB00441	4125
DB00810	5829
DB00721	1870
DB00762	7596
DB01396	10644
DB08912	1666
DB00773	4794
DB01268	16
DB00810	5613
DB06803	9451
DB01179	9325
DB00571	9695
DB00518	3315
DB00481	80212
DB01204	2593
DB00305	5997
DB00637	2222
DB00973	5106
DB01115	26227
DB01246	50814
DB00843	7048
DB02546	10516
DB01254	8503
DB00934	4047
DB01273	26057
DB08865	10299
DB06706	1396
DB00188	205564
DB00602	57761
DB01273	55296
DB00850	39
DB08860	1301
DB06589	55038
DB00445	51385
DB00877	9236
DB01204	8826
DB00762	11188
DB09020	2553
DB08912	26140
DB00162	4118
DB00755	57804
DB00136	3566
DB00412	1050
DB00762	1974
DB09020	79139
DB00947	10150
DB01034	54981
DB01406	3303
DB00374	29957
DB00679	9053
DB06803	3726
DB09020	4893
DB00441	3815
DB01030	10641
DB09020	22889
DB04573	23410
DB04865	3017
DB00928	5831
DB01273	23338
DB00136	80212
DB00539	26020
DB00778	25
DB00715	230
DB00882	6304
DB00755	3280
DB00444	64393
DB00570	5110
DB06803	55761
DB04868	5971
DB01177	1643
DB00585	79170
DB01204	84869
DB00481	2936
DB00361	10954
DB00947	9528
DB01098	9961
DB06287	3029
DB00997	50
DB00928	7494
DB00970	7015
DB08912	4147
DB00762	3107
DB00679	901
DB00481	8508
DB00162	4363
DB01103	10962
DB04573	23338
DB00834	10797
DB01053	6050
DB00367	3170
DB00423	8900
DB00928	54700
DB00253	54541
DB00374	5770
DB00762	10105
DB00445	7070
DB01118	4864
DB00943	56924
DB02546	116985
DB00688	2548
DB00547	23097
DB01273	58528
DB01234	55324
DB00443	23131
DB00541	467
DB01030	35
DB01179	1474
DB00305	6882
DB00715	1831
DB00643	23275
DB00602	6301
DB01024	64080
DB01396	5743
DB08866	8321
DB00481	6817
DB01177	79600
DB00541	6793
DB08916	875
DB01177	1870
DB01254	11041
DB00481	8672
DB00170	2730
DB00570	9267
DB00445	10610
DB08912	10916
DB08912	1396
DB08860	7020
DB08881	7923
DB01074	6721
DB00541	10096
DB00857	6609
DB01623	2309
DB01177	1026
DB01179	4791
DB01396	5261
DB00420	39
DB06616	1717
DB00810	5588
DB01138	55825
DB08912	1777
DB01394	8061
DB01076	54541
DB02546	230
DB00877	283232
DB01273	5627
DB01030	79759
DB00928	23705
DB04865	22926
DB01024	57326
DB00995	9917
DB00132	3108
DB01273	4799
DB01188	8061
DB00481	4792
DB01396	4792
DB06804	868
DB01623	3156
DB00322	11197
DB01229	8869
DB01024	3134
DB00170	3280
DB01008	5423
DB00441	28971
DB00679	3383
DB00305	4860
DB04868	9709
DB00783	7342
DB01254	4783
DB00390	1301
DB00443	55638
DB00641	23224
DB00523	54541
DB00947	5331
DB00641	79991
DB01034	5106
DB01119	9170
DB00484	5211
DB00699	3909
DB01396	4088
DB00831	29911
DB00091	79174
DB00624	9455
DB01428	10551
DB00762	64787
DB00296	154
DB00588	12
DB06803	3638
DB00783	63875
DB00928	56905
DB00477	16
DB01188	226
DB00831	102
DB00398	5202
DB06287	868
DB01095	5777
DB01099	57804
DB01103	22859
DB00471	27244
DB00570	5829
DB01034	26993
DB00227	6793
DB01074	7358
DB01177	139322
DB00762	54957
DB00968	3028
DB00715	4597
DB00481	2624
DB06144	80212
DB01590	2669
DB01179	9578
DB00136	1066
DB08916	11020
DB00317	23536
DB04843	6443
DB00441	26005
DB04865	2113
DB00432	1396
DB01030	5366
DB01124	84890
DB00928	11230
DB00762	22889
DB08865	5025
DB06803	83737
DB00947	9686
DB00445	10554
DB00694	727
DB00793	3383
DB00570	1616
DB00518	5420
DB00477	8878
DB06803	4335
DB00982	3934
DB00745	8243
DB00553	10525
DB00831	1717
DB08866	11000
DB09020	54957
DB01229	26054
DB00417	51170
DB00206	3638
DB00999	8837
DB01204	23120
DB00136	8553
DB00613	6347
DB01200	5106
DB00688	9552
DB08866	4794
DB00441	5997
DB01024	3800
DB08865	23710
DB00444	26993
DB08912	3162
DB00613	9143
DB00643	3097
DB01118	10493
DB06803	55957
DB00987	3551
DB00641	57658
DB00882	9415
DB00441	1026
DB00694	1639
DB00970	10473
DB00543	3422
DB02546	327
DB00444	3073
DB01177	5025
DB00227	9181
DB00928	8444
DB04573	57406
DB01092	3569
DB00390	8349
DB00970	1152
DB01204	79187
DB00374	6804
DB00783	23522
DB01179	10320
DB00227	2852
DB01254	10058
DB00679	3156
DB00570	51719
DB00398	57761
DB00925	9851
DB00832	23212
DB00846	55825
DB04865	55578
DB08877	2553
DB00585	8321
