:START_ID(Anatomy)	:END_ID(Gene)
UBERON:0000473	95681
UBERON:0002030	4089
UBERON:0000948	9679
UBERON:0001675	29951
UBERON:0000955	57156
UBERON:0000029	51348
UBERON:0002107	54877
UBERON:0002046	55812
UBERON:0001013	8462
UBERON:0001893	56947
UBERON:0002046	124220
UBERON:0000955	54716
UBERON:0002240	23769
UBERON:0003126	79846
UBERON:0000002	7150
UBERON:0002107	4189
UBERON:0000007	3486
UBERON:0001295	23197
UBERON:0000002	79834
UBERON:0000996	404203
UBERON:0002369	10791
UBERON:0002107	6697
UBERON:0002371	54878
UBERON:0001013	3489
UBERON:0001891	351
UBERON:0001295	286207
UBERON:0003126	1997
UBERON:0000473	145389
UBERON:0000473	123228
UBERON:0001225	90333
UBERON:0001013	23061
UBERON:0000955	26047
UBERON:0001893	885
UBERON:0002037	7545
UBERON:0000178	9765
UBERON:0002030	2173
UBERON:0000955	388569
UBERON:0001044	9914
UBERON:0000997	892
UBERON:0000473	245908
UBERON:0000057	51133
UBERON:0002369	729262
UBERON:0001896	57571
UBERON:0002240	64801
UBERON:0001891	23328
UBERON:0002367	57631
UBERON:0000997	6194
UBERON:0002037	23057
UBERON:0002371	129450
UBERON:0001013	79613
UBERON:0001235	54520
UBERON:0000029	79709
UBERON:0000002	23160
UBERON:0000955	51704
UBERON:0001893	23025
UBERON:0002048	89849
UBERON:0001893	10580
UBERON:0001896	51185
UBERON:0002369	114879
UBERON:0000007	3981
UBERON:0002369	3601
UBERON:0001295	9790
UBERON:0002107	84869
UBERON:0002240	3216
UBERON:0000007	5707
UBERON:0001295	5522
UBERON:0002046	27303
UBERON:0000007	272
UBERON:0000955	2785
UBERON:0001295	54751
UBERON:0000007	65986
UBERON:0000178	80025
UBERON:0001013	92092
UBERON:0001675	23683
UBERON:0002048	23596
UBERON:0002046	4982
UBERON:0000473	216
UBERON:0001044	476
UBERON:0000997	10179
UBERON:0000007	9371
UBERON:0002037	51209
UBERON:0002107	1116
UBERON:0000473	50945
UBERON:0002107	23729
UBERON:0001675	57134
UBERON:0001295	91351
UBERON:0000473	57088
UBERON:0002046	9392
UBERON:0002367	8548
UBERON:0000997	23556
UBERON:0002030	5734
UBERON:0002030	54961
UBERON:0001225	9027
UBERON:0002048	85450
UBERON:0002048	54845
UBERON:0000473	10921
UBERON:0000948	1666
UBERON:0002369	5106
UBERON:0002046	7205
UBERON:0001135	746
UBERON:0000473	25804
UBERON:0001225	53354
UBERON:0002082	6262
UBERON:0001295	4430
UBERON:0002185	84520
UBERON:0000948	7913
UBERON:0001225	6988
UBERON:0002369	92399
UBERON:0001044	57222
UBERON:0000955	152404
UBERON:0000473	121340
UBERON:0001296	55696
UBERON:0000002	6091
UBERON:0002369	1240
UBERON:0001896	9832
UBERON:0001225	2109
UBERON:0001235	7181
UBERON:0000002	7541
UBERON:0000007	55283
UBERON:0000997	90416
UBERON:0001893	108
UBERON:0000007	84144
UBERON:0002367	55809
UBERON:0002107	10110
UBERON:0001013	439996
UBERON:0001675	163882
UBERON:0000178	79680
UBERON:0000029	83666
UBERON:0000955	4111
UBERON:0002369	51805
UBERON:0001235	5187
UBERON:0002082	27112
UBERON:0000473	9453
UBERON:0000057	10039
UBERON:0000029	84905
UBERON:0000473	284434
UBERON:0002048	29997
UBERON:0000997	202
UBERON:0000473	84923
UBERON:0000029	145258
UBERON:0002185	128218
UBERON:0000997	55308
UBERON:0002240	55093
UBERON:0002367	389816
UBERON:0001891	9745
UBERON:0001893	22911
UBERON:0000473	57096
UBERON:0001891	5710
UBERON:0001235	28971
UBERON:0000473	9469
UBERON:0001893	23338
UBERON:0002369	643376
UBERON:0002046	22928
UBERON:0000007	8725
UBERON:0002037	6506
UBERON:0000002	121601
UBERON:0001295	2519
UBERON:0000992	57559
UBERON:0002048	55357
UBERON:0000029	11262
UBERON:0002030	4245
UBERON:0002046	4233
UBERON:0001896	440574
UBERON:0000178	8514
UBERON:0001675	79885
UBERON:0002048	314
UBERON:0000057	1915
UBERON:0002369	11040
UBERON:0002369	9212
UBERON:0001135	10398
UBERON:0002030	3508
UBERON:0002082	4717
UBERON:0002082	64795
UBERON:0002371	55684
UBERON:0002240	81579
UBERON:0001295	5810
UBERON:0001235	23275
UBERON:0000007	5817
UBERON:0000948	8575
UBERON:0001013	64285
UBERON:0002048	170575
UBERON:0002371	23534
UBERON:0002240	4436
UBERON:0000996	79701
UBERON:0000948	85021
UBERON:0000955	404550
UBERON:0002048	51232
UBERON:0002030	128488
UBERON:0002030	1643
UBERON:0000057	10985
UBERON:0000029	7706
UBERON:0002048	1906
UBERON:0002369	4327
UBERON:0000057	25921
UBERON:0002367	27164
UBERON:0001296	55631
UBERON:0000002	9843
UBERON:0000955	196500
UBERON:0002371	7867
UBERON:0002367	55230
UBERON:0000948	84895
UBERON:0000007	11160
UBERON:0000955	7517
UBERON:0000057	123016
UBERON:0001896	10513
UBERON:0001135	8985
UBERON:0000057	2295
UBERON:0002369	2762
UBERON:0001013	338442
UBERON:0002046	54848
UBERON:0001896	81553
UBERON:0000948	10237
UBERON:0000007	54059
UBERON:0002369	55486
UBERON:0001675	136
UBERON:0002371	8602
UBERON:0002369	9909
UBERON:0000178	958
UBERON:0002371	23214
UBERON:0001295	81556
UBERON:0002082	127018
UBERON:0001235	27031
UBERON:0001675	135112
UBERON:0000948	1489
UBERON:0000955	79038
UBERON:0002037	156
UBERON:0002185	4758
UBERON:0000029	79915
UBERON:0000992	316
UBERON:0000007	10273
UBERON:0001235	1284
UBERON:0000007	100101467
UBERON:0001675	4683
UBERON:0001295	1058
UBERON:0001135	1613
UBERON:0000997	55640
UBERON:0002367	114659
UBERON:0002107	54344
UBERON:0000473	55219
UBERON:0002369	65249
UBERON:0000473	51497
UBERON:0000992	57484
UBERON:0001296	64207
UBERON:0002107	256394
UBERON:0003126	10802
UBERON:0001675	51678
UBERON:0000992	10630
UBERON:0002369	10227
UBERON:0002030	7407
UBERON:0002030	64784
UBERON:0000178	5580
UBERON:0002107	7818
UBERON:0001891	55352
UBERON:0002371	2590
UBERON:0002107	1861
UBERON:0001891	808
UBERON:0001235	5720
UBERON:0002046	6383
UBERON:0000057	54915
UBERON:0000002	50854
UBERON:0002371	63891
UBERON:0002030	7311
UBERON:0002082	5241
UBERON:0002037	114783
UBERON:0000178	53346
UBERON:0001896	394
UBERON:0001013	4542
UBERON:0002037	440730
UBERON:0000178	2077
UBERON:0001013	200894
UBERON:0001044	6788
UBERON:0000992	5740
UBERON:0001013	25932
UBERON:0000057	23155
UBERON:0002048	1716
UBERON:0000948	30968
UBERON:0001675	8727
UBERON:0002107	374569
UBERON:0000007	23654
UBERON:0002030	79038
UBERON:0000029	83642
UBERON:0002369	9343
UBERON:0000002	3488
UBERON:0000057	5480
UBERON:0003126	9071
UBERON:0000995	89845
UBERON:0000002	79774
UBERON:0001896	29767
UBERON:0001891	64131
UBERON:0000955	9524
UBERON:0002037	57209
UBERON:0001295	4076
UBERON:0000955	238
UBERON:0002037	2176
UBERON:0001891	2023
UBERON:0000057	7130
UBERON:0001891	57498
UBERON:0000029	445329
UBERON:0000002	9871
UBERON:0001013	1266
UBERON:0002369	84734
UBERON:0002082	83444
UBERON:0000029	11245
UBERON:0000473	114785
UBERON:0001296	7059
UBERON:0000473	343169
UBERON:0001225	2767
UBERON:0000997	790
UBERON:0000948	27302
UBERON:0000997	11021
UBERON:0002369	7109
UBERON:0001225	1056
UBERON:0000473	222236
UBERON:0002046	7157
UBERON:0000992	25957
UBERON:0000473	8890
UBERON:0001044	9468
UBERON:0000057	6827
UBERON:0000178	10523
UBERON:0002369	9618
UBERON:0000057	5783
UBERON:0002240	58191
UBERON:0003126	125
UBERON:0001235	79663
UBERON:0000057	302
UBERON:0001225	1374
UBERON:0001675	407738
UBERON:0000473	22870
UBERON:0001013	8839
UBERON:0002240	26269
UBERON:0000997	63970
UBERON:0000955	54413
UBERON:0000955	340543
UBERON:0000948	92092
UBERON:0002369	90649
UBERON:0000029	84807
UBERON:0002371	64427
UBERON:0002185	4922
UBERON:0001675	91252
UBERON:0000057	11030
UBERON:0000473	388284
UBERON:0000178	926
UBERON:0002037	1101
UBERON:0000057	6382
UBERON:0002030	100534599
UBERON:0000029	9111
UBERON:0000955	4300
UBERON:0000997	79983
UBERON:0001891	805
UBERON:0000992	283464
UBERON:0001295	23637
UBERON:0000997	1975
UBERON:0001013	4199
UBERON:0001891	22875
UBERON:0002048	11037
UBERON:0001891	7532
UBERON:0002369	79921
UBERON:0000007	84969
UBERON:0000057	158471
UBERON:0002082	84803
UBERON:0000997	4802
UBERON:0002046	7855
UBERON:0002107	165140
UBERON:0002240	22987
UBERON:0000007	121457
UBERON:0001013	219621
UBERON:0002240	117584
UBERON:0003126	7048
UBERON:0001295	56981
UBERON:0002082	170689
UBERON:0002107	116255
UBERON:0001893	10810
UBERON:0000997	1278
UBERON:0002046	132014
UBERON:0002369	653247
UBERON:0000178	1520
UBERON:0002030	2353
UBERON:0000002	55758
UBERON:0002367	5743
UBERON:0000029	6205
UBERON:0000057	6876
UBERON:0000029	9056
UBERON:0000029	50852
UBERON:0001235	6160
UBERON:0002240	6812
UBERON:0001675	3790
UBERON:0001891	2135
UBERON:0000996	3207
UBERON:0001044	4604
UBERON:0002081	26504
UBERON:0001295	25962
UBERON:0002107	2041
UBERON:0000057	25963
UBERON:0000029	1277
UBERON:0000007	4856
UBERON:0000997	4940
UBERON:0000473	286133
UBERON:0002107	9208
UBERON:0000057	2033
UBERON:0002240	112479
UBERON:0001295	8607
UBERON:0001675	11278
UBERON:0000997	89781
UBERON:0002081	55536
UBERON:0002030	57479
UBERON:0000997	6510
UBERON:0001235	29855
UBERON:0002240	4155
UBERON:0000473	1277
UBERON:0001295	11078
UBERON:0002240	200895
UBERON:0001225	6692
UBERON:0002367	9113
UBERON:0002048	345079
UBERON:0001135	56851
UBERON:0002240	7411
UBERON:0000029	51513
UBERON:0002046	25953
UBERON:0000948	5896
UBERON:0000996	7175
UBERON:0000995	5176
UBERON:0002048	723790
UBERON:0000057	25778
UBERON:0001044	23554
UBERON:0002369	9446
UBERON:0000948	59339
UBERON:0000473	140578
UBERON:0000178	192670
UBERON:0000029	401647
UBERON:0002082	84233
UBERON:0002081	54922
UBERON:0002107	1503
UBERON:0000473	100506012
UBERON:0000002	3909
UBERON:0001675	2734
UBERON:0000955	127829
UBERON:0000948	10552
UBERON:0001675	22993
UBERON:0000473	342346
UBERON:0003126	114327
UBERON:0001296	5295
UBERON:0000057	2962
UBERON:0002081	6563
UBERON:0000029	84674
UBERON:0000473	55094
UBERON:0002048	558
UBERON:0001896	57670
UBERON:0001675	4256
UBERON:0000948	79890
UBERON:0002369	29015
UBERON:0001044	8455
UBERON:0002367	80157
UBERON:0002037	8681
UBERON:0002037	90525
UBERON:0001235	2697
UBERON:0000473	85417
UBERON:0000996	222484
UBERON:0000178	64434
UBERON:0000057	583
UBERON:0000955	286256
UBERON:0000948	7422
UBERON:0002369	163933
UBERON:0000002	6525
UBERON:0001044	22941
UBERON:0001235	83607
UBERON:0002107	2863
UBERON:0001891	79698
UBERON:0001235	55004
UBERON:0000473	10047
UBERON:0002037	4882
UBERON:0000996	25831
UBERON:0001893	7461
UBERON:0001296	57222
UBERON:0003126	55048
UBERON:0002046	50614
UBERON:0002367	85379
UBERON:0001044	26020
UBERON:0002185	4069
UBERON:0001013	3315
UBERON:0002369	8639
UBERON:0001896	203069
UBERON:0000473	121006
UBERON:0000955	53339
UBERON:0002240	55293
UBERON:0002046	7769
UBERON:0000995	51001
UBERON:0002048	84179
UBERON:0002082	9066
UBERON:0001013	4584
UBERON:0002030	1475
UBERON:0000029	197259
UBERON:0000057	6872
UBERON:0001013	1036
UBERON:0002371	284759
UBERON:0000178	55799
UBERON:0000029	64783
UBERON:0002082	55388
UBERON:0002030	29855
UBERON:0000002	79083
UBERON:0002046	4633
UBERON:0002107	23087
UBERON:0002240	9666
UBERON:0000997	353132
UBERON:0002367	55359
UBERON:0002081	5162
UBERON:0001896	10479
UBERON:0000057	5834
UBERON:0002369	9605
UBERON:0002037	100861519
UBERON:0000007	85403
UBERON:0000996	26524
UBERON:0001675	9265
UBERON:0001235	56997
UBERON:0001896	64409
UBERON:0000955	253980
UBERON:0000178	1850
UBERON:0002107	6396
UBERON:0001235	9373
UBERON:0002046	29883
UBERON:0002240	51552
UBERON:0000007	79867
UBERON:0002107	64098
UBERON:0000955	83640
UBERON:0000995	5087
UBERON:0001225	414
UBERON:0000057	57472
UBERON:0000007	439
UBERON:0000997	163590
UBERON:0001044	6744
UBERON:0001296	6164
UBERON:0000057	7090
UBERON:0000007	7184
UBERON:0000178	11213
UBERON:0000992	152992
UBERON:0001044	55048
UBERON:0001225	6337
UBERON:0000473	80829
UBERON:0001235	2519
UBERON:0003126	149499
UBERON:0000473	54798
UBERON:0001013	56243
UBERON:0002371	26502
UBERON:0000997	51599
UBERON:0002048	4288
UBERON:0002048	361
UBERON:0002240	22929
UBERON:0000178	201163
UBERON:0002046	57017
UBERON:0001675	65055
UBERON:0002030	83871
UBERON:0000997	26156
UBERON:0002048	115992
UBERON:0002369	29969
UBERON:0000955	22853
UBERON:0000002	10158
UBERON:0002046	57648
UBERON:0000473	3755
UBERON:0001013	22822
UBERON:0001135	602
UBERON:0000473	64430
UBERON:0000178	79968
UBERON:0001295	54361
UBERON:0000002	23198
UBERON:0000997	26239
UBERON:0000473	338761
UBERON:0001235	284358
UBERON:0000992	8545
UBERON:0000948	3667
UBERON:0000007	85406
UBERON:0000178	84245
UBERON:0002369	64761
UBERON:0002037	137964
UBERON:0002046	57707
UBERON:0002082	10060
UBERON:0002240	719
UBERON:0002367	79363
UBERON:0001675	7844
UBERON:0000178	54509
UBERON:0000002	55001
UBERON:0001675	80333
UBERON:0000473	129401
UBERON:0000007	119710
UBERON:0001295	7291
UBERON:0002082	91452
UBERON:0001893	9946
UBERON:0000955	414152
UBERON:0000473	10444
UBERON:0000473	4076
UBERON:0002367	79774
UBERON:0002369	91300
UBERON:0000007	9699
UBERON:0001896	2947
UBERON:0000007	58986
UBERON:0002107	54939
UBERON:0001891	152404
UBERON:0002107	5435
UBERON:0003126	5533
UBERON:0002048	1285
UBERON:0001296	122525
UBERON:0002037	3899
UBERON:0000002	9145
UBERON:0000955	8748
UBERON:0002107	57826
UBERON:0000996	4645
UBERON:0000002	8910
UBERON:0002369	5730
UBERON:0000007	6907
UBERON:0001891	3547
UBERON:0001893	22927
UBERON:0002030	23080
UBERON:0002081	367
UBERON:0001225	9685
UBERON:0002048	8045
UBERON:0002185	9686
UBERON:0001044	5634
UBERON:0001225	11030
UBERON:0001013	63898
UBERON:0000057	2619
UBERON:0001675	5494
UBERON:0000995	6876
UBERON:0002240	9825
UBERON:0002030	114880
UBERON:0002371	64170
UBERON:0002030	6590
UBERON:0000178	55303
UBERON:0000057	64421
UBERON:0002369	27145
UBERON:0002369	2307
UBERON:0000955	51528
UBERON:0001044	4258
UBERON:0002048	6382
UBERON:0002082	8406
UBERON:0000996	60495
UBERON:0000997	388135
UBERON:0002107	6170
UBERON:0001225	5245
UBERON:0000007	7802
UBERON:0001675	1027
UBERON:0002048	2004
UBERON:0002240	1272
UBERON:0001891	57060
UBERON:0001044	7905
UBERON:0002367	2624
UBERON:0002369	64223
UBERON:0001296	171024
UBERON:0000007	114569
UBERON:0002046	201501
UBERON:0000955	6927
UBERON:0001295	2139
UBERON:0001013	219654
UBERON:0000992	23394
UBERON:0001891	10380
UBERON:0003126	3065
UBERON:0002369	4430
UBERON:0001675	6327
UBERON:0000997	3052
UBERON:0000995	57826
UBERON:0001013	6470
UBERON:0002240	5334
UBERON:0000029	341
UBERON:0001891	5129
UBERON:0001893	23291
UBERON:0002107	441024
UBERON:0001891	80007
UBERON:0000473	57862
UBERON:0002240	57494
UBERON:0000996	22938
UBERON:0000178	6388
UBERON:0000178	7514
UBERON:0001896	84437
UBERON:0002185	3669
UBERON:0000992	54919
UBERON:0001893	8140
UBERON:0001893	50649
UBERON:0002240	9738
UBERON:0000002	57786
UBERON:0000002	4211
UBERON:0001013	51226
UBERON:0000997	133396
UBERON:0003126	3123
UBERON:0001135	1635
UBERON:0000007	56129
UBERON:0001295	6427
UBERON:0002048	8974
UBERON:0000948	23107
UBERON:0001296	253959
UBERON:0000997	8425
UBERON:0001295	27346
UBERON:0001296	10728
UBERON:0002046	23450
UBERON:0002048	6916
UBERON:0002107	92129
UBERON:0002081	54998
UBERON:0001295	26048
UBERON:0000002	347902
UBERON:0002048	284417
UBERON:0000948	57224
UBERON:0002240	5923
UBERON:0003126	147744
UBERON:0002369	1655
UBERON:0002371	9125
UBERON:0001891	51560
UBERON:0001891	5218
UBERON:0000992	57179
UBERON:0002081	57644
UBERON:0000955	3760
UBERON:0002240	27164
UBERON:0001893	53346
UBERON:0000057	9533
UBERON:0002046	56990
UBERON:0000178	197135
UBERON:0001235	23089
UBERON:0002371	55789
UBERON:0002367	128
UBERON:0001295	2891
UBERON:0000007	23062
UBERON:0002240	94274
UBERON:0002048	23526
UBERON:0000995	8572
UBERON:0002046	10916
UBERON:0001675	6921
UBERON:0002369	22932
UBERON:0002185	9744
UBERON:0001235	53373
UBERON:0002107	175
UBERON:0002046	56271
UBERON:0001235	11060
UBERON:0001675	122786
UBERON:0000992	51191
UBERON:0002030	284443
UBERON:0000955	90161
UBERON:0002046	10073
UBERON:0001225	8858
UBERON:0000995	54665
UBERON:0002046	7257
UBERON:0001295	8289
UBERON:0002369	9468
UBERON:0000057	27291
UBERON:0000473	55633
UBERON:0002369	9044
UBERON:0002369	8872
UBERON:0001296	5903
UBERON:0000955	7107
UBERON:0000996	57561
UBERON:0000178	51710
UBERON:0001896	171568
UBERON:0000996	29896
UBERON:0002185	6387
UBERON:0002082	5583
UBERON:0001225	411
UBERON:0002081	51318
UBERON:0000997	51734
UBERON:0002240	203259
UBERON:0003126	84766
UBERON:0000473	164781
UBERON:0000948	29970
UBERON:0000029	10521
UBERON:0000007	8409
UBERON:0000007	64921
UBERON:0000007	54103
UBERON:0000997	79188
UBERON:0002037	285888
UBERON:0002367	55601
UBERON:0000995	2309
UBERON:0001295	10914
UBERON:0000996	8543
UBERON:0002369	5341
UBERON:0002046	92196
UBERON:0001295	5284
UBERON:0001296	27241
UBERON:0001044	2066
UBERON:0000948	54764
UBERON:0000057	8904
UBERON:0000057	57188
UBERON:0001296	6941
UBERON:0000178	8409
UBERON:0001013	4129
UBERON:0002371	10788
UBERON:0000948	79974
UBERON:0000948	80232
UBERON:0002082	84675
UBERON:0000997	81556
UBERON:0002030	117155
UBERON:0001896	9962
UBERON:0000007	11180
UBERON:0002185	2669
UBERON:0002081	2117
UBERON:0001675	51138
UBERON:0001013	2252
UBERON:0002107	85007
UBERON:0002048	8743
UBERON:0000997	10632
UBERON:0000057	3613
UBERON:0002030	8874
UBERON:0001896	9649
UBERON:0001675	5784
UBERON:0002107	554235
UBERON:0000948	55816
UBERON:0002369	1294
UBERON:0000992	28951
UBERON:0001295	4017
UBERON:0001235	10730
UBERON:0002037	26152
UBERON:0002185	8826
UBERON:0000002	92344
UBERON:0001896	23254
UBERON:0000473	4828
UBERON:0001044	147912
UBERON:0001896	4599
UBERON:0000948	26018
UBERON:0002369	10563
UBERON:0001044	51454
UBERON:0000007	10560
UBERON:0000948	1605
UBERON:0001295	56916
UBERON:0000997	4839
UBERON:0003126	7078
UBERON:0002367	79895
UBERON:0000007	8833
UBERON:0000948	3364
UBERON:0000955	401124
UBERON:0001044	79977
UBERON:0002030	140606
UBERON:0000178	51314
UBERON:0002107	55614
UBERON:0000992	79971
UBERON:0001295	55506
UBERON:0002081	7385
UBERON:0003126	10327
UBERON:0000007	5997
UBERON:0000955	84084
UBERON:0001893	4644
UBERON:0000997	113
UBERON:0000997	10988
UBERON:0001225	1515
UBERON:0001013	11173
UBERON:0002081	64960
UBERON:0002048	9518
UBERON:0002107	83667
UBERON:0001896	285636
UBERON:0000955	340529
UBERON:0002369	80228
UBERON:0001891	4738
UBERON:0002081	4190
UBERON:0001225	10975
UBERON:0002081	51667
UBERON:0001893	8019
UBERON:0002240	11322
UBERON:0001891	8050
UBERON:0001013	160418
UBERON:0002037	1053
UBERON:0001891	84630
UBERON:0001893	10090
UBERON:0002371	337
UBERON:0002081	64432
UBERON:0000473	10809
UBERON:0001891	11247
UBERON:0002369	23466
UBERON:0002030	11346
UBERON:0001135	6135
UBERON:0000948	1410
UBERON:0001891	57509
UBERON:0000948	55603
UBERON:0000473	57559
UBERON:0000002	201973
UBERON:0001235	10180
UBERON:0002240	9217
UBERON:0000948	344901
UBERON:0002369	57697
UBERON:0002030	10725
UBERON:0001044	51295
UBERON:0000029	374887
UBERON:0002037	154661
UBERON:0002369	5771
UBERON:0001296	64236
UBERON:0001295	54976
UBERON:0000473	8317
UBERON:0000007	23451
UBERON:0000473	220004
UBERON:0001013	7461
UBERON:0000007	57758
UBERON:0001225	4478
UBERON:0000178	64333
UBERON:0000473	54623
UBERON:0002048	80177
UBERON:0002081	7089
UBERON:0000007	166793
UBERON:0000473	124801
UBERON:0001135	4609
UBERON:0001235	54344
UBERON:0000992	54522
UBERON:0002369	89932
UBERON:0001044	143689
UBERON:0002037	1386
UBERON:0000057	51450
UBERON:0002369	3976
UBERON:0001044	92421
UBERON:0002107	84522
UBERON:0000948	10289
UBERON:0002046	2947
UBERON:0000178	80345
UBERON:0002367	7771
UBERON:0002369	30827
UBERON:0000007	25970
UBERON:0000955	388962
UBERON:0001013	9741
UBERON:0002046	55885
UBERON:0000178	7726
UBERON:0000948	23210
UBERON:0000473	84645
UBERON:0000997	26994
UBERON:0002369	5568
UBERON:0002369	51329
UBERON:0000007	23400
UBERON:0002048	2569
UBERON:0002185	160428
UBERON:0002369	54475
UBERON:0000002	115290
UBERON:0000057	1001
UBERON:0000948	9898
UBERON:0002048	55081
UBERON:0000997	6667
UBERON:0002369	84230
UBERON:0000996	84376
UBERON:0003126	1545
UBERON:0001296	6132
UBERON:0000997	23177
UBERON:0000992	55035
UBERON:0002046	57560
UBERON:0000002	3192
UBERON:0000996	253827
UBERON:0001225	51493
UBERON:0002185	23657
UBERON:0001896	140730
UBERON:0000057	2013
UBERON:0000997	30968
UBERON:0002369	9092
UBERON:0002369	3200
UBERON:0000997	24140
UBERON:0000007	8629
UBERON:0000997	1956
UBERON:0002371	51176
UBERON:0000029	55561
UBERON:0002107	51755
UBERON:0002369	79058
UBERON:0000057	54455
UBERON:0000996	284996
UBERON:0000473	152405
UBERON:0001896	6657
UBERON:0002037	23613
UBERON:0002240	90637
UBERON:0002081	1112
UBERON:0002369	57130
UBERON:0002185	123872
UBERON:0000473	147741
UBERON:0002371	58475
UBERON:0002369	729956
UBERON:0001235	54858
UBERON:0000948	9537
UBERON:0001891	50
UBERON:0000995	307
UBERON:0000178	9587
UBERON:0000473	23306
UBERON:0000473	4115
UBERON:0000948	56924
UBERON:0001013	57658
UBERON:0002107	3665
UBERON:0000995	79026
UBERON:0000992	26025
UBERON:0001135	11259
UBERON:0000948	54928
UBERON:0001891	4552
UBERON:0002240	79870
UBERON:0002371	79183
UBERON:0000997	1382
UBERON:0000178	84186
UBERON:0001295	51260
UBERON:0001295	23451
UBERON:0000997	5982
UBERON:0000029	221303
UBERON:0002037	22885
UBERON:0000948	90362
UBERON:0001675	206358
UBERON:0001225	10884
UBERON:0002030	1956
UBERON:0000178	57169
UBERON:0000029	64221
UBERON:0001013	130074
UBERON:0002037	7881
UBERON:0001295	92922
UBERON:0000007	124565
UBERON:0002107	3122
UBERON:0002046	339487
UBERON:0000029	54436
UBERON:0000178	330
UBERON:0002082	80206
UBERON:0000007	54682
UBERON:0000992	728780
UBERON:0000955	2134
UBERON:0001295	3667
UBERON:0002107	259
UBERON:0000178	9181
UBERON:0000948	92912
UBERON:0001896	124222
UBERON:0000992	7771
UBERON:0002369	349136
UBERON:0002046	54758
UBERON:0002030	8405
UBERON:0001295	6594
UBERON:0001891	10014
UBERON:0002046	54621
UBERON:0001896	6299
UBERON:0000948	6640
UBERON:0002037	80325
UBERON:0002367	56288
UBERON:0002371	116028
UBERON:0001896	2066
UBERON:0001896	353274
UBERON:0000992	7100
UBERON:0002081	2013
UBERON:0001891	30000
UBERON:0000995	79939
UBERON:0001044	10605
UBERON:0002240	117248
UBERON:0002107	257407
UBERON:0000955	79573
UBERON:0000948	94239
UBERON:0002371	3659
UBERON:0000002	6746
UBERON:0002185	4735
UBERON:0001135	151011
UBERON:0001296	22794
UBERON:0000955	9241
UBERON:0002048	22914
UBERON:0000955	57613
UBERON:0001675	57587
UBERON:0000992	6207
UBERON:0000997	1112
UBERON:0001013	401944
UBERON:0001893	51421
UBERON:0000473	23093
UBERON:0001296	26018
UBERON:0002046	65979
UBERON:0001896	11245
UBERON:0000178	57599
UBERON:0001295	7343
UBERON:0000029	84709
UBERON:0001235	56652
UBERON:0001896	54207
UBERON:0000948	9669
UBERON:0000955	6557
UBERON:0001295	26005
UBERON:0002367	8826
UBERON:0002030	5737
UBERON:0001295	57589
UBERON:0000057	6236
UBERON:0000955	9618
UBERON:0000029	390212
UBERON:0000948	9747
UBERON:0000997	25984
UBERON:0001225	84987
UBERON:0002030	57648
UBERON:0000997	23786
UBERON:0000002	129563
UBERON:0002048	256957
UBERON:0000473	57082
UBERON:0002030	134430
UBERON:0002081	27145
UBERON:0000992	4675
UBERON:0000996	22887
UBERON:0000178	3183
UBERON:0001296	2091
UBERON:0002048	301
UBERON:0001235	5327
UBERON:0000948	55093
UBERON:0002048	7171
UBERON:0002081	2109
UBERON:0002107	6048
UBERON:0001896	285195
UBERON:0002185	3861
UBERON:0001235	27075
UBERON:0000057	757
UBERON:0002037	56124
UBERON:0001893	3800
UBERON:0002046	221395
UBERON:0001675	58475
UBERON:0000948	8473
UBERON:0002369	51533
UBERON:0000002	79188
UBERON:0001295	7593
UBERON:0001013	2621
UBERON:0002081	4205
UBERON:0000992	84747
UBERON:0000057	6510
UBERON:0001891	51164
UBERON:0001235	2615
UBERON:0001235	339230
UBERON:0002030	22996
UBERON:0002240	84168
UBERON:0001013	23193
UBERON:0003126	51726
UBERON:0002107	2690
UBERON:0002046	11214
UBERON:0000996	10278
UBERON:0000955	64101
UBERON:0000057	5352
UBERON:0000178	140
UBERON:0002081	3839
UBERON:0001896	83543
UBERON:0001135	92689
UBERON:0002371	9926
UBERON:0002082	4635
UBERON:0001296	1964
UBERON:0002107	84287
UBERON:0002369	79567
UBERON:0001296	4926
UBERON:0002240	586
UBERON:0001013	5714
UBERON:0002030	27065
UBERON:0000473	57038
UBERON:0002037	56341
UBERON:0001044	64794
UBERON:0000948	3945
UBERON:0002369	54434
UBERON:0002185	2316
UBERON:0000178	6888
UBERON:0000473	23008
UBERON:0002107	23174
UBERON:0002037	127002
UBERON:0000002	10015
UBERON:0001225	5359
UBERON:0002048	10561
UBERON:0000029	4832
UBERON:0001891	9699
UBERON:0001891	55530
UBERON:0001896	9863
UBERON:0000029	930
UBERON:0000955	23201
UBERON:0001296	54832
UBERON:0002046	123872
UBERON:0001135	8754
UBERON:0002185	144809
UBERON:0001295	171023
UBERON:0002030	199990
UBERON:0002185	27240
UBERON:0002185	9657
UBERON:0000178	1936
UBERON:0001013	7798
UBERON:0001296	51050
UBERON:0001893	66036
UBERON:0001135	6194
UBERON:0000029	5294
UBERON:0002048	2961
UBERON:0000007	79174
UBERON:0001013	273
UBERON:0002367	23483
UBERON:0000992	9112
UBERON:0000948	7982
UBERON:0001296	23076
UBERON:0002081	83938
UBERON:0002107	637
UBERON:0000029	3339
UBERON:0000997	150696
UBERON:0000057	10526
UBERON:0002369	8468
UBERON:0002107	80162
UBERON:0001135	8664
UBERON:0002240	22885
