:START_ID(Anatomy)	:END_ID(Gene)
UBERON:0001295	23710
UBERON:0002369	6095
UBERON:0001893	444
UBERON:0001295	10671
UBERON:0000178	148103
UBERON:0001675	6337
UBERON:0002367	5594
UBERON:0000007	50863
UBERON:0002107	54793
UBERON:0001675	29984
UBERON:0000178	541565
UBERON:0002082	255104
UBERON:0000473	554235
UBERON:0002037	4477
UBERON:0002371	2565
UBERON:0002369	51203
UBERON:0002037	51374
UBERON:0000997	23198
UBERON:0002369	169200
UBERON:0002048	377007
UBERON:0001896	9180
UBERON:0001296	56910
UBERON:0001044	5243
UBERON:0002367	165257
UBERON:0000473	64787
UBERON:0001896	8440
UBERON:0002369	2686
UBERON:0001675	28234
UBERON:0000955	5721
UBERON:0001225	3625
UBERON:0002081	10541
UBERON:0001225	6721
UBERON:0002081	90324
UBERON:0000178	375775
UBERON:0003126	387923
UBERON:0001896	6827
UBERON:0001295	6423
UBERON:0001044	712
UBERON:0002240	55898
UBERON:0000178	27069
UBERON:0002369	5423
UBERON:0002082	11244
UBERON:0002107	6910
UBERON:0002046	10864
UBERON:0000007	643008
UBERON:0002048	22909
UBERON:0002107	3717
UBERON:0002107	152789
UBERON:0000997	57661
UBERON:0002240	152002
UBERON:0002240	8835
UBERON:0001896	54622
UBERON:0002371	26018
UBERON:0002107	8911
UBERON:0000029	2528
UBERON:0002240	1728
UBERON:0000007	11226
UBERON:0002367	3983
UBERON:0001893	3932
UBERON:0002107	59283
UBERON:0002037	7132
UBERON:0000178	2122
UBERON:0000178	79966
UBERON:0002081	5756
UBERON:0002107	54753
UBERON:0002371	90121
UBERON:0002369	5519
UBERON:0002107	1728
UBERON:0002107	151354
UBERON:0000029	51422
UBERON:0002037	8291
UBERON:0002185	56849
UBERON:0002371	29796
UBERON:0002030	163589
UBERON:0000992	402381
UBERON:0000007	219699
UBERON:0000029	64397
UBERON:0000178	9553
UBERON:0002082	10227
UBERON:0002030	64430
UBERON:0001891	11313
UBERON:0000997	208
UBERON:0000002	1116
UBERON:0000948	27236
UBERON:0000178	203260
UBERON:0000948	161253
UBERON:0000007	655
UBERON:0002369	6783
UBERON:0000007	55744
UBERON:0001225	153733
UBERON:0002371	7203
UBERON:0000007	9911
UBERON:0002030	6711
UBERON:0000996	2534
UBERON:0002082	10330
UBERON:0001296	10067
UBERON:0000995	23109
UBERON:0001893	23554
UBERON:0002107	50
UBERON:0001893	3551
UBERON:0002367	90737
UBERON:0002030	23569
UBERON:0001013	5158
UBERON:0001891	1365
UBERON:0001675	10557
UBERON:0000007	23086
UBERON:0001296	6271
UBERON:0001296	168433
UBERON:0001135	3707
UBERON:0000002	547
UBERON:0000007	7171
UBERON:0000473	1121
UBERON:0000178	65244
UBERON:0000473	467
UBERON:0001891	864
UBERON:0002107	5125
UBERON:0002369	80206
UBERON:0001896	339665
UBERON:0002046	84658
UBERON:0002240	10777
UBERON:0000997	4674
UBERON:0000948	548596
UBERON:0001896	5499
UBERON:0001675	51171
UBERON:0002240	9833
UBERON:0000955	84766
UBERON:0000955	5576
UBERON:0001225	169611
UBERON:0002369	25818
UBERON:0000948	55055
UBERON:0002107	9262
UBERON:0001295	8941
UBERON:0001893	113177
UBERON:0001295	1669
UBERON:0002371	128821
UBERON:0002107	9520
UBERON:0002240	51231
UBERON:0000473	1745
UBERON:0000955	57661
UBERON:0001235	1466
UBERON:0001893	5267
UBERON:0000948	57142
UBERON:0001225	7846
UBERON:0002107	25829
UBERON:0001891	79707
UBERON:0002371	55074
UBERON:0000948	26093
UBERON:0001891	57661
UBERON:0001013	112476
UBERON:0000992	26577
UBERON:0003126	4978
UBERON:0001225	2295
UBERON:0001235	29
UBERON:0001044	9793
UBERON:0000029	9071
UBERON:0002107	808
UBERON:0001013	80018
UBERON:0000029	90121
UBERON:0000955	79083
UBERON:0002240	6405
UBERON:0002240	5784
UBERON:0001013	23145
UBERON:0000997	25940
UBERON:0001296	54847
UBERON:0000002	374470
UBERON:0000997	80003
UBERON:0000007	50613
UBERON:0002081	64708
UBERON:0000178	9790
UBERON:0000997	7329
UBERON:0002081	23043
UBERON:0001225	79969
UBERON:0002185	203859
UBERON:0000948	64388
UBERON:0000955	91543
UBERON:0000007	6708
UBERON:0000029	10933
UBERON:0001896	6205
UBERON:0002107	118427
UBERON:0002107	25999
UBERON:0000948	128861
UBERON:0001295	53342
UBERON:0002048	80021
UBERON:0002037	375757
UBERON:0000948	10919
UBERON:0002037	29093
UBERON:0002369	10428
UBERON:0002369	80824
UBERON:0001295	8284
UBERON:0000997	93185
UBERON:0002082	29982
UBERON:0002107	55184
UBERON:0002030	130733
UBERON:0001225	91369
UBERON:0002082	94097
UBERON:0003126	8851
UBERON:0000007	9131
UBERON:0000948	9076
UBERON:0002369	23199
UBERON:0000948	8787
UBERON:0000178	3337
UBERON:0002037	6999
UBERON:0001225	51700
UBERON:0002048	7164
UBERON:0001675	23544
UBERON:0002240	3083
UBERON:0002030	26470
UBERON:0000948	65217
UBERON:0002240	5241
UBERON:0002369	84266
UBERON:0002082	4884
UBERON:0002037	10972
UBERON:0001296	57556
UBERON:0000178	55714
UBERON:0002046	3059
UBERON:0000955	374907
UBERON:0002371	11014
UBERON:0001225	8572
UBERON:0001893	2877
UBERON:0000473	10346
UBERON:0001013	84839
UBERON:0000007	1796
UBERON:0002240	57215
UBERON:0002037	5696
UBERON:0000948	651
UBERON:0002107	51742
UBERON:0000948	84321
UBERON:0000992	23057
UBERON:0000002	7531
UBERON:0003126	1501
UBERON:0001896	9842
UBERON:0000029	160857
UBERON:0000473	23163
UBERON:0000473	9987
UBERON:0001044	8671
UBERON:0000029	6597
UBERON:0002369	79657
UBERON:0002240	10413
UBERON:0000948	50649
UBERON:0001044	4548
UBERON:0000178	770
UBERON:0002240	5583
UBERON:0000992	56913
UBERON:0001896	1164
UBERON:0002037	11173
UBERON:0002369	1371
UBERON:0000995	6252
UBERON:0002048	9211
UBERON:0002240	54540
UBERON:0002082	56889
UBERON:0002107	113791
UBERON:0000178	11273
UBERON:0000029	833
UBERON:0000178	283383
UBERON:0001896	84798
UBERON:0000995	376267
UBERON:0001296	4653
UBERON:0000007	23328
UBERON:0000955	909
UBERON:0002082	11231
UBERON:0000992	23558
UBERON:0001893	6790
UBERON:0000007	26084
UBERON:0001296	4057
UBERON:0000178	6788
UBERON:0002046	9215
UBERON:0000178	54808
UBERON:0001013	10321
UBERON:0002082	1496
UBERON:0000178	57648
UBERON:0000955	60678
UBERON:0000057	84448
UBERON:0000996	8237
UBERON:0000473	221
UBERON:0001891	115294
UBERON:0000948	1261
UBERON:0002082	57020
UBERON:0000948	3172
UBERON:0001044	84457
UBERON:0001135	8604
UBERON:0001675	114826
UBERON:0000948	89765
UBERON:0000057	8633
UBERON:0001295	3631
UBERON:0002037	3689
UBERON:0002369	9474
UBERON:0000948	2939
UBERON:0002048	1267
UBERON:0002107	1155
UBERON:0001896	4863
UBERON:0000948	81031
UBERON:0000955	79446
UBERON:0001893	8322
UBERON:0001896	5267
UBERON:0002240	54865
UBERON:0001013	85442
UBERON:0001235	10313
UBERON:0000955	3394
UBERON:0000997	51477
UBERON:0001044	83464
UBERON:0000473	10632
UBERON:0002081	66035
UBERON:0001044	3712
UBERON:0001135	4118
UBERON:0000995	7409
UBERON:0002240	126669
UBERON:0001044	79834
UBERON:0000948	638
UBERON:0001675	81857
UBERON:0001013	4938
UBERON:0000178	6553
UBERON:0001235	1428
UBERON:0001235	119391
UBERON:0002037	100526739
UBERON:0001225	80709
UBERON:0001893	689
UBERON:0002369	27330
UBERON:0000473	23324
UBERON:0001675	60385
UBERON:0001893	2040
UBERON:0000948	3755
UBERON:0002369	91833
UBERON:0000955	1369
UBERON:0000002	2994
UBERON:0000997	11346
UBERON:0002369	5364
UBERON:0002030	51175
UBERON:0001135	140461
UBERON:0000955	441168
UBERON:0002048	10951
UBERON:0002369	5828
UBERON:0000029	81617
UBERON:0001295	2525
UBERON:0000473	91949
UBERON:0001013	148254
UBERON:0001891	1105
UBERON:0001044	57142
UBERON:0000002	120935
UBERON:0001013	286336
UBERON:0001891	54210
UBERON:0000955	6916
UBERON:0001225	23047
UBERON:0002037	9235
UBERON:0002048	54443
UBERON:0000178	9338
UBERON:0001896	132141
UBERON:0000955	483
UBERON:0002107	27295
UBERON:0002081	5920
UBERON:0000955	2548
UBERON:0000995	4038
UBERON:0001295	55057
UBERON:0000948	266675
UBERON:0000473	440503
UBERON:0000955	84191
UBERON:0001225	11193
UBERON:0000178	57222
UBERON:0000007	53342
UBERON:0000996	79096
UBERON:0000007	64067
UBERON:0000948	80333
UBERON:0002030	2073
UBERON:0000955	11013
UBERON:0002030	84446
UBERON:0002240	8425
UBERON:0002107	85444
UBERON:0002030	84060
UBERON:0002046	140596
UBERON:0002240	3420
UBERON:0003126	114088
UBERON:0000002	126731
UBERON:0002037	3059
UBERON:0002030	57134
UBERON:0001296	83549
UBERON:0000996	29803
UBERON:0002369	9689
UBERON:0002037	196743
UBERON:0001893	10549
UBERON:0000955	127253
UBERON:0001044	79066
UBERON:0001896	710
UBERON:0001296	6900
UBERON:0000002	5527
UBERON:0001235	7074
UBERON:0002046	389816
UBERON:0001013	23269
UBERON:0002037	130013
UBERON:0000473	950
UBERON:0001295	4190
UBERON:0002030	339779
UBERON:0001235	7474
UBERON:0002371	950
UBERON:0000948	51629
UBERON:0001135	57326
UBERON:0002107	9859
UBERON:0000955	89846
UBERON:0001295	54363
UBERON:0001044	130013
UBERON:0000473	10318
UBERON:0002048	1917
UBERON:0001296	117248
UBERON:0001295	7480
UBERON:0002369	92129
UBERON:0002369	55892
UBERON:0001893	177
UBERON:0000473	10157
UBERON:0003126	127018
UBERON:0001891	54977
UBERON:0000473	84326
UBERON:0002048	25888
UBERON:0001893	2335
UBERON:0001893	25873
UBERON:0002082	23466
UBERON:0001235	124975
UBERON:0000948	4308
UBERON:0002107	389799
UBERON:0000948	10467
UBERON:0002371	51560
UBERON:0001135	5525
UBERON:0002369	160335
UBERON:0001013	4118
UBERON:0001295	3836
UBERON:0000029	256394
UBERON:0002037	10280
UBERON:0001044	57016
UBERON:0002081	11151
UBERON:0001296	201254
UBERON:0002240	55892
UBERON:0000948	9177
UBERON:0002367	1267
UBERON:0002107	64895
UBERON:0001044	2564
UBERON:0000955	57647
UBERON:0002369	1938
UBERON:0002081	389123
UBERON:0002030	64061
UBERON:0000007	222826
UBERON:0002107	81490
UBERON:0001675	786
UBERON:0002240	55187
UBERON:0002371	5576
UBERON:0000473	22864
UBERON:0000178	93185
UBERON:0000992	2876
UBERON:0002240	7026
UBERON:0002371	8910
UBERON:0000473	56975
UBERON:0000948	7059
UBERON:0002371	5142
UBERON:0001295	9181
UBERON:0002107	5592
UBERON:0001296	4778
UBERON:0000955	79954
UBERON:0001295	11213
UBERON:0002240	1282
UBERON:0002081	204
UBERON:0002185	808
UBERON:0002240	2869
UBERON:0001044	6439
UBERON:0001296	253980
UBERON:0000997	63931
UBERON:0001296	9701
UBERON:0000178	6125
UBERON:0000029	84649
UBERON:0002030	83698
UBERON:0000997	2771
UBERON:0001891	8906
UBERON:0001295	9378
UBERON:0001891	7027
UBERON:0000955	54970
UBERON:0002037	128646
UBERON:0001675	79869
UBERON:0000029	10121
UBERON:0002082	1825
UBERON:0000178	1479
UBERON:0003126	10471
UBERON:0001044	11168
UBERON:0002369	27030
UBERON:0000955	25870
UBERON:0002030	9568
UBERON:0000473	5860
UBERON:0000029	7273
UBERON:0001896	22822
UBERON:0000955	56265
UBERON:0001893	26063
UBERON:0001013	152815
UBERON:0002030	56850
UBERON:0002030	79135
UBERON:0001013	5729
UBERON:0002371	92675
UBERON:0002048	57526
UBERON:0002107	150468
UBERON:0000029	647309
UBERON:0002367	503618
UBERON:0002240	6337
UBERON:0002048	23332
UBERON:0001296	55753
UBERON:0001044	9828
UBERON:0002030	26049
UBERON:0000057	90204
UBERON:0001235	1991
UBERON:0002240	6749
UBERON:0001675	139716
UBERON:0002371	5052
UBERON:0000029	10053
UBERON:0002048	4521
UBERON:0002367	23145
UBERON:0002107	1495
UBERON:0002240	6732
UBERON:0002371	6272
UBERON:0000995	10468
UBERON:0002107	55218
UBERON:0002082	63946
UBERON:0001675	65266
UBERON:0001295	4728
UBERON:0002240	11214
UBERON:0001295	573
UBERON:0000007	59353
UBERON:0001225	131375
UBERON:0000955	3710
UBERON:0001013	5742
UBERON:0001135	11214
UBERON:0000997	10566
UBERON:0002037	116211
UBERON:0001675	114827
UBERON:0002240	83483
UBERON:0002369	467
UBERON:0000007	3945
UBERON:0001296	3730
UBERON:0002081	2091
UBERON:0000997	80162
UBERON:0001296	7039
UBERON:0000996	55012
UBERON:0000955	51393
UBERON:0002371	7381
UBERON:0002048	23310
UBERON:0001296	79870
UBERON:0000992	10641
UBERON:0000178	55068
UBERON:0002081	346653
UBERON:0000178	8404
UBERON:0000057	27316
UBERON:0000473	7913
UBERON:0001225	389124
UBERON:0000029	57530
UBERON:0002185	91452
UBERON:0002371	57459
UBERON:0001896	51253
UBERON:0002107	57586
UBERON:0001235	7216
UBERON:0000002	90701
UBERON:0001893	84164
UBERON:0001296	523
UBERON:0000029	622
UBERON:0000996	64397
UBERON:0000007	26046
UBERON:0000178	55679
UBERON:0002107	124535
UBERON:0002369	29070
UBERON:0002081	89869
UBERON:0002048	4286
UBERON:0000997	316
UBERON:0001235	2562
UBERON:0000007	66037
UBERON:0002369	25789
UBERON:0002371	58480
UBERON:0001896	55092
UBERON:0001896	1962
UBERON:0001296	1962
UBERON:0001225	139818
UBERON:0000178	118429
UBERON:0002240	2035
UBERON:0000995	5142
UBERON:0002107	114824
UBERON:0001896	55291
UBERON:0001893	51131
UBERON:0001891	57619
UBERON:0001013	994
UBERON:0001235	54769
UBERON:0002037	8459
UBERON:0001044	6891
UBERON:0000473	284417
UBERON:0002030	9863
UBERON:0002081	220296
UBERON:0000007	253512
UBERON:0002367	54518
UBERON:0000992	3101
UBERON:0001235	90427
UBERON:0000997	9806
UBERON:0001235	2877
UBERON:0001891	84069
UBERON:0000178	84152
UBERON:0000948	8867
UBERON:0000473	57674
UBERON:0002082	54443
UBERON:0000178	27067
UBERON:0001235	11055
UBERON:0001891	29855
UBERON:0000002	808
UBERON:0001896	7408
UBERON:0000007	10591
UBERON:0001675	255488
UBERON:0000996	5545
UBERON:0002082	54107
UBERON:0000955	7051
UBERON:0002107	54543
UBERON:0002185	54621
UBERON:0001013	84271
UBERON:0002107	869
UBERON:0002107	55779
UBERON:0000057	84970
UBERON:0002369	5510
UBERON:0002082	10188
UBERON:0002082	54680
UBERON:0002107	23213
UBERON:0002369	2108
UBERON:0002369	4004
UBERON:0000473	5339
UBERON:0000955	6670
UBERON:0002369	266812
UBERON:0002048	55341
UBERON:0002046	5743
UBERON:0002369	645
UBERON:0000473	1903
UBERON:0000955	1991
UBERON:0000948	92359
UBERON:0002371	55316
UBERON:0001225	26750
UBERON:0002185	9765
UBERON:0002046	81628
UBERON:0002371	8460
UBERON:0002081	23379
UBERON:0000992	51573
UBERON:0002369	5178
UBERON:0001295	85413
UBERON:0002107	5575
UBERON:0001296	90196
UBERON:0002046	6389
UBERON:0001296	2528
UBERON:0002369	63931
UBERON:0001675	163702
UBERON:0001044	4052
UBERON:0001135	573
UBERON:0002107	9637
UBERON:0002240	22904
UBERON:0000473	6578
UBERON:0002046	9806
UBERON:0001891	8578
UBERON:0001896	5619
UBERON:0001891	23478
UBERON:0002369	205
UBERON:0002030	132612
UBERON:0000007	6275
UBERON:0002371	23023
UBERON:0000473	29058
UBERON:0001235	212
UBERON:0002030	81618
UBERON:0001044	55859
UBERON:0002240	29959
UBERON:0002046	26051
UBERON:0001896	55001
UBERON:0001675	245802
UBERON:0000948	84722
UBERON:0000473	129531
UBERON:0000007	9989
UBERON:0002046	9181
UBERON:0001891	170622
UBERON:0002107	84254
UBERON:0000955	4053
UBERON:0000948	54069
UBERON:0000948	579
UBERON:0002037	23533
UBERON:0002082	6301
UBERON:0001135	51363
UBERON:0002048	375323
UBERON:0001135	51125
UBERON:0000948	167410
UBERON:0000178	114905
UBERON:0000992	79947
UBERON:0002369	84144
UBERON:0001013	128218
UBERON:0000473	126321
UBERON:0001235	2561
UBERON:0000997	7188
UBERON:0000948	79368
UBERON:0001896	65998
UBERON:0002030	56992
UBERON:0003126	55529
UBERON:0001675	2205
UBERON:0001295	342035
UBERON:0001675	10485
UBERON:0000948	93426
UBERON:0002082	2804
UBERON:0002030	84102
UBERON:0001225	3455
UBERON:0000948	81888
UBERON:0000996	26289
UBERON:0001135	81609
UBERON:0000955	2638
UBERON:0002371	203190
UBERON:0001296	6327
UBERON:0002082	53
UBERON:0002369	10231
UBERON:0000178	4437
UBERON:0000178	7089
UBERON:0002107	282996
UBERON:0001891	9128
UBERON:0000995	3094
UBERON:0000029	140850
UBERON:0001675	79035
UBERON:0000948	273
UBERON:0000955	11313
UBERON:0001235	8682
UBERON:0002082	2309
UBERON:0000997	440
UBERON:0002107	84033
UBERON:0002037	28983
UBERON:0000007	84864
UBERON:0002369	200894
UBERON:0001896	4849
UBERON:0001896	79971
UBERON:0002082	6227
UBERON:0002107	6096
UBERON:0001896	348093
UBERON:0000997	2651
UBERON:0001891	27236
UBERON:0000948	5284
UBERON:0000007	8073
UBERON:0000948	1933
UBERON:0000997	27288
UBERON:0001235	112817
UBERON:0000057	7368
UBERON:0000007	10874
UBERON:0002185	801
UBERON:0001225	135398
UBERON:0000178	107
UBERON:0001013	4753
UBERON:0002037	728075
UBERON:0001044	2355
UBERON:0002081	84643
UBERON:0002107	7060
UBERON:0002107	6277
UBERON:0001891	152098
UBERON:0001044	83643
UBERON:0002048	63967
UBERON:0002369	55244
UBERON:0001135	7020
UBERON:0000473	54841
UBERON:0002081	57016
UBERON:0000473	151903
UBERON:0000955	137735
UBERON:0002240	11213
UBERON:0001225	100527949
UBERON:0002037	54544
UBERON:0000948	55830
UBERON:0000029	23301
UBERON:0000178	166378
UBERON:0001235	84722
UBERON:0000057	55313
UBERON:0000178	51318
UBERON:0000996	56
UBERON:0000992	388960
UBERON:0002030	27018
UBERON:0000473	55924
UBERON:0001296	57465
UBERON:0001225	51118
UBERON:0001891	90313
UBERON:0000473	84818
UBERON:0002369	57458
UBERON:0000002	151254
UBERON:0002046	9839
UBERON:0000029	1549
UBERON:0000178	8434
UBERON:0000955	153579
UBERON:0002369	4130
UBERON:0000955	10318
UBERON:0001891	1879
UBERON:0002367	327657
UBERON:0002037	54
UBERON:0002107	65056
UBERON:0002046	23120
UBERON:0001296	29952
UBERON:0000996	26051
UBERON:0000996	203190
UBERON:0000007	1717
UBERON:0001295	64400
UBERON:0001675	7644
UBERON:0000178	81488
UBERON:0001891	55600
UBERON:0000992	389125
UBERON:0002081	2295
UBERON:0001235	4134
UBERON:0002107	23380
UBERON:0000948	27328
UBERON:0002371	23033
UBERON:0000995	6439
UBERON:0002369	2064
UBERON:0000996	2762
UBERON:0001296	10634
UBERON:0002081	4884
UBERON:0000997	4249
UBERON:0001225	324
UBERON:0002030	6484
UBERON:0000029	23066
UBERON:0000178	29943
UBERON:0001675	92106
UBERON:0000995	6004
UBERON:0001893	5919
UBERON:0002048	4191
UBERON:0000007	116535
UBERON:0002107	5864
UBERON:0002082	528
UBERON:0002046	55731
UBERON:0001013	64062
UBERON:0000057	1742
UBERON:0002369	83539
UBERON:0000178	25920
UBERON:0000948	5530
UBERON:0002030	9025
UBERON:0002240	114984
UBERON:0002371	55256
UBERON:0002082	5601
UBERON:0001675	4821
UBERON:0000029	23028
UBERON:0000955	27166
UBERON:0002082	23405
UBERON:0001675	9053
UBERON:0002107	2557
UBERON:0002046	65125
UBERON:0000992	8061
UBERON:0002030	23318
UBERON:0001225	11186
UBERON:0000178	283659
UBERON:0001296	5535
UBERON:0002048	51495
UBERON:0002369	85442
UBERON:0001295	10215
UBERON:0002369	342918
UBERON:0002185	5494
UBERON:0000178	3914
UBERON:0000955	10699
UBERON:0001891	10610
UBERON:0002107	113402
UBERON:0002046	9380
UBERON:0002107	50632
UBERON:0000002	79784
UBERON:0001225	8407
UBERON:0000057	56902
UBERON:0002107	6326
UBERON:0001893	10899
UBERON:0000178	64077
UBERON:0001044	3915
UBERON:0002046	8521
UBERON:0002081	131177
UBERON:0002367	401387
UBERON:0000955	166378
UBERON:0001295	126668
UBERON:0000955	246
UBERON:0000178	65055
UBERON:0002367	85397
UBERON:0001296	84964
UBERON:0002037	3704
UBERON:0001891	2140
UBERON:0002081	319089
UBERON:0002082	116039
UBERON:0000997	203228
UBERON:0000996	8527
UBERON:0002107	97
UBERON:0002240	55729
UBERON:0001896	120379
UBERON:0003126	5730
UBERON:0002369	339291
UBERON:0001893	199
UBERON:0000955	55002
UBERON:0002107	200162
UBERON:0000473	51341
UBERON:0002371	8216
UBERON:0000997	6693
UBERON:0002048	343263
UBERON:0001675	2980
UBERON:0001296	133022
UBERON:0001295	3654
UBERON:0002107	89766
UBERON:0000178	4496
UBERON:0000997	53342
UBERON:0001675	6482
UBERON:0002081	3815
UBERON:0000178	125058
UBERON:0000473	135112
UBERON:0000473	3280
UBERON:0001891	10129
UBERON:0000996	23031
UBERON:0002082	1299
UBERON:0002107	143662
UBERON:0002037	146909
UBERON:0002240	22837
UBERON:0000955	55336
UBERON:0000029	10422
UBERON:0000178	90952
UBERON:0002082	60680
UBERON:0003126	5046
UBERON:0002240	4072
UBERON:0000473	51559
UBERON:0000178	9369
UBERON:0000955	142683
UBERON:0002081	3950
UBERON:0002185	1845
UBERON:0001675	2078
UBERON:0001013	90594
UBERON:0000992	145814
UBERON:0000007	64423
UBERON:0000178	134430
UBERON:0001295	10485
UBERON:0002369	84075
UBERON:0001135	65018
UBERON:0001044	8241
UBERON:0000178	53354
UBERON:0000178	134548
UBERON:0001896	890
UBERON:0002107	8490
UBERON:0002030	3475
UBERON:0002030	8503
UBERON:0002369	64651
UBERON:0001891	115290
UBERON:0000178	64147
UBERON:0002082	55334
UBERON:0000948	5741
UBERON:0002369	8729
UBERON:0000007	6405
UBERON:0000178	57007
UBERON:0002037	51676
UBERON:0002369	84221
UBERON:0001225	27143
UBERON:0002046	54987
UBERON:0002030	2258
UBERON:0001135	80223
UBERON:0001013	1000
UBERON:0001295	3055
UBERON:0001044	154865
UBERON:0002081	829
UBERON:0000178	56906
UBERON:0000473	55343
UBERON:0002240	5267
UBERON:0000002	11057
UBERON:0001896	83439
UBERON:0000997	55701
UBERON:0000007	6563
UBERON:0001044	10382
UBERON:0001296	10105
UBERON:0001893	3081
UBERON:0000948	54867
UBERON:0001044	387763
UBERON:0001675	201176
UBERON:0001295	55160
UBERON:0002048	7812
UBERON:0000029	2890
UBERON:0002371	84417
UBERON:0001295	25864
UBERON:0001044	27316
UBERON:0001295	56853
UBERON:0001893	550
UBERON:0001044	3766
UBERON:0000178	84514
UBERON:0002369	58526
UBERON:0000029	11346
UBERON:0001675	440387
UBERON:0002048	1618
UBERON:0001295	9715
UBERON:0000473	285636
UBERON:0002371	4744
UBERON:0000178	9897
UBERON:0000948	219670
UBERON:0001675	2694
UBERON:0000955	126133
UBERON:0000007	153
UBERON:0000948	5210
UBERON:0000178	3814
UBERON:0002037	826
UBERON:0000948	7224
UBERON:0000997	460
UBERON:0002107	478
UBERON:0002185	23446
UBERON:0002082	25941
UBERON:0002185	79982
UBERON:0001235	339745
UBERON:0001295	79098
UBERON:0002030	50511
UBERON:0002369	54897
UBERON:0002371	125
UBERON:0001135	26
UBERON:0002037	50862
UBERON:0000473	6150
UBERON:0000007	89885
UBERON:0000955	29945
UBERON:0003126	11199
UBERON:0000955	79008
UBERON:0001135	6279
UBERON:0000996	1160
UBERON:0000029	23786
UBERON:0002369	283209
UBERON:0001225	1993
UBERON:0001295	160140
UBERON:0000178	23066
UBERON:0002082	10566
UBERON:0002037	3383
UBERON:0000178	10765
UBERON:0001295	5412
UBERON:0002030	3032
UBERON:0002369	7105
UBERON:0000007	10724
UBERON:0002082	26520
UBERON:0002185	1434
UBERON:0000007	8795
UBERON:0000996	9026
UBERON:0001295	56
UBERON:0000992	285533
UBERON:0002369	27332
UBERON:0002371	221749
UBERON:0001891	9013
UBERON:0000007	83638
UBERON:0000002	26049
UBERON:0001044	1185
UBERON:0000995	79987
UBERON:0002046	27113
UBERON:0001891	1832
UBERON:0001893	6372
UBERON:0001225	51274
UBERON:0000473	114783
UBERON:0001296	51316
UBERON:0002030	200373
UBERON:0001675	2268
UBERON:0002081	118813
UBERON:0000473	152189
UBERON:0002369	2633
UBERON:0000997	10916
UBERON:0002107	25
UBERON:0000178	4191
UBERON:0002107	93492
UBERON:0000996	84064
UBERON:0000473	26052
UBERON:0002081	80336
UBERON:0001044	9788
UBERON:0000997	7275
UBERON:0002107	121536
UBERON:0000007	5717
UBERON:0002046	259240
UBERON:0002369	4617
UBERON:0000178	5730
UBERON:0001896	8856
UBERON:0000997	64965
UBERON:0002048	22916
UBERON:0002369	647286
UBERON:0001296	60509
UBERON:0003126	22921
UBERON:0002082	23102
UBERON:0000178	5798
UBERON:0002240	89932
UBERON:0000992	4916
UBERON:0000948	340542
UBERON:0002081	3217
UBERON:0002081	9890
UBERON:0000948	118442
UBERON:0002371	10085
UBERON:0000948	83605
UBERON:0001675	3773
UBERON:0001891	2022
UBERON:0002240	26040
UBERON:0001891	54566
UBERON:0000948	79767
UBERON:0002046	5522
UBERON:0001235	1400
UBERON:0002081	167410
UBERON:0002082	1983
UBERON:0002185	57476
UBERON:0000473	5774
UBERON:0000007	9770
UBERON:0000029	4774
UBERON:0002081	3249
UBERON:0001225	9363
UBERON:0001135	79095
UBERON:0001235	3783
UBERON:0001044	152098
UBERON:0000473	7447
UBERON:0000996	6482
UBERON:0001225	9890
UBERON:0000178	1789
UBERON:0002185	23175
UBERON:0001225	23362
UBERON:0000955	339390
UBERON:0002371	9891
UBERON:0001044	23603
UBERON:0002367	5297
UBERON:0001891	4152
UBERON:0000057	55515
UBERON:0000955	116115
UBERON:0000948	84467
UBERON:0003126	22841
UBERON:0000948	3120
UBERON:0002037	11172
UBERON:0001013	9587
UBERON:0000992	504180
UBERON:0000996	8502
UBERON:0002081	81626
UBERON:0001296	3273
UBERON:0001891	2709
UBERON:0002082	192683
UBERON:0000997	10811
UBERON:0001044	55884
UBERON:0001675	4886
UBERON:0001891	1311
UBERON:0001013	79818
UBERON:0002107	55012
UBERON:0000997	157567
UBERON:0000178	148
UBERON:0002107	4054
UBERON:0001893	3290
UBERON:0001675	84693
UBERON:0001675	54107
UBERON:0002107	54904
UBERON:0000996	9915
UBERON:0002240	23423
UBERON:0000995	6370
UBERON:0001675	90249
UBERON:0000029	108
UBERON:0001135	2550
UBERON:0001891	5641
UBERON:0001235	89944
UBERON:0001893	4939
UBERON:0002048	1859
UBERON:0002367	378925
UBERON:0001891	4052
UBERON:0002081	148741
UBERON:0000948	9622
UBERON:0002046	229
UBERON:0001896	166863
UBERON:0001675	9815
UBERON:0001013	91544
UBERON:0002037	3681
UBERON:0002369	10950
UBERON:0001225	7881
UBERON:0000178	80777
UBERON:0001013	59084
UBERON:0000178	6327
UBERON:0002030	1479
UBERON:0000178	111
UBERON:0002081	5909
UBERON:0000007	157313
UBERON:0000992	6578
UBERON:0000473	8803
UBERON:0000948	2661
UBERON:0000057	146177
UBERON:0001225	394
UBERON:0001896	114821
UBERON:0003126	1000
UBERON:0001225	7175
UBERON:0002369	9776
UBERON:0002037	149643
UBERON:0002369	23368
UBERON:0000473	4212
UBERON:0001296	25769
UBERON:0002367	124599
UBERON:0000007	25831
UBERON:0001896	8202
UBERON:0000948	27148
UBERON:0002082	57414
UBERON:0001896	404220
UBERON:0000178	112849
UBERON:0000029	51663
UBERON:0002371	347732
UBERON:0000948	26000
